productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42439,Base Set,Switch,Common,095/102,Normal,0.55,0.35,0.03,15.27
83655,Nintendo Promos,Articuno ex - 032 (EX Collector's Window Tins),Promo,032,Holofoil,191.04,1190.0,233.07,1494.48
83911,Dark Explorers,Blaziken,Holo Rare,17/108,Holofoil,15.85,17.26,7.7,172.5
83911,Dark Explorers,Blaziken,Holo Rare,17/108,Reverse Holofoil,19.74,45.36,22.79,149.8
84167,Plasma Freeze,Chandelure (Team Plasma),Holo Rare,16/116,Holofoil,7.54,7.96,4.1,42.84
84167,Plasma Freeze,Chandelure (Team Plasma),Holo Rare,16/116,Reverse Holofoil,9.31,9.63,4.82,43.6
84423,Expedition,Copycat,Uncommon,138/165,Normal,1.38,1.39,0.36,5.99
84423,Expedition,Copycat,Uncommon,138/165,Reverse Holofoil,20.06,22.15,16.64,192.5
84679,Black and White,Darkness Energy (Basic),Common,111/114,Normal,4.11,3.87,3.0,60.5
84935,Legends Awakened,Dratini,Common,91/146,Normal,8.6,9.95,5.34,53.0
84935,Legends Awakened,Dratini,Common,91/146,Reverse Holofoil,24.16,13.88,6.16,149.8
85191,Dragons Exalted,Emolga,Uncommon,45/124,Normal,0.64,0.64,0.3,19.98
85191,Dragons Exalted,Emolga,Uncommon,45/124,Reverse Holofoil,5.57,6.0,4.0,81.4
85703,Dragons Exalted,Gible (87),Common,87/124,Normal,0.38,0.4,0.1,19.98
85703,Dragons Exalted,Gible (87),Common,87/124,Reverse Holofoil,2.79,3.0,2.29,38.0
85959,Supreme Victors,Growlithe,Common,108,Normal,3.87,3.2,0.51,50.0
85959,Supreme Victors,Growlithe,Common,108,Reverse Holofoil,29.99,69.69,49.95,222.2
86215,Platinum,Houndoom G,Uncommon,50/127,Normal,2.75,2.43,1.53,34.0
86215,Platinum,Houndoom G,Uncommon,50/127,Reverse Holofoil,19.33,71.99,22.99,193.0
86471,Legendary Treasures,Kirlia,Uncommon,60/113,Normal,0.65,0.59,0.19,23.39
86471,Legendary Treasures,Kirlia,Uncommon,60/113,Reverse Holofoil,5.12,6.99,4.99,9.99
86727,Boundaries Crossed,Liepard,Holo Rare,91/149,Holofoil,4.51,5.33,3.89,53.1
86727,Boundaries Crossed,Liepard,Holo Rare,91/149,Reverse Holofoil,5.66,5.84,3.69,50.09
86983,Stormfront,Machoke,Uncommon,41/100,Normal,3.2,7.0,0.7,58.1
