productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
45148,Jungle,Rhydon,Uncommon,45/64,1st Edition,11.94,11.43,4.2,96.95
45148,Jungle,Rhydon,Uncommon,45/64,Unlimited,1.33,0.99,0.28,25.8
83548,Black and White Promos,Ampharos - BW67,Promo,BW67,Holofoil,47.0,79.99,37.29,995.42
83804,Aquapolis,Bellsprout (45),Uncommon,045/147,Normal,19.5,27.3,13.99,199.9
83804,Aquapolis,Bellsprout (45),Uncommon,045/147,Reverse Holofoil,45.5,249.99,95.9,361.22
84316,Next Destinies,Cilan,Uncommon,86/99,Normal,0.35,0.33,0.05,19.98
84316,Next Destinies,Cilan,Uncommon,86/99,Reverse Holofoil,0.54,0.57,0.15,14.98
84572,Team Rocket,Dark Charizard (4),Holo Rare,04/82,1st Edition Holofoil,265.83,2500.0,550.0,4999.99
84572,Team Rocket,Dark Charizard (4),Holo Rare,04/82,Unlimited Holofoil,371.08,349.99,225.13,2741.76
85084,Majestic Dawn,Eevee (62),Common,62/100,Normal,4.39,4.34,1.75,40.46
85084,Majestic Dawn,Eevee (62),Common,62/100,Reverse Holofoil,44.99,34.09,30.99,189.99
85340,Legendary Treasures,Excadrill EX,Ultra Rare,82/113,Holofoil,4.54,4.77,2.96,50.0
85596,Plasma Blast,G Scope (Team Plasma),Rare Ace,93/101,Holofoil,3.82,4.0,1.73,52.5
85852,Emerging Powers,Gothitelle (48),Rare,48/98,Normal,1.46,0.77,0.39,18.64
85852,Emerging Powers,Gothitelle (48),Rare,48/98,Reverse Holofoil,2.64,3.97,1.0,79.8
86108,Call of Legends,Hitmonlee,Common,58/95,Normal,0.47,0.38,0.08,6.99
86108,Call of Legends,Hitmonlee,Common,58/95,Reverse Holofoil,8.79,7.47,3.35,50.5
86364,Aquapolis,Jumpluff,Rare,017/147,Normal,28.51,38.73,23.91,325.0
86364,Aquapolis,Jumpluff,Rare,017/147,Reverse Holofoil,38.04,132.5,65.0,200.0
86620,HeartGold SoulSilver,Lapras,Rare,24/123,Normal,13.54,12.26,2.75,137.3
86620,HeartGold SoulSilver,Lapras,Rare,24/123,Reverse Holofoil,47.0,45.92,40.0,188.7
86876,Legends Awakened,Lucario,Uncommon,61/146,Normal,8.61,5.66,4.0,108.82
86876,Legends Awakened,Lucario,Uncommon,61/146,Reverse Holofoil,5.0,229.95,29.99,352.88
87132,Arceus,Makuhita,Common,68/99,Normal,0.3,0.3,0.15,19.98
87132,Arceus,Makuhita,Common,68/99,Reverse Holofoil,6.98,5.07,1.12,58.1
87388,Expedition,Metapod,Uncommon,087/165,Normal,8.99,10.0,5.0,96.91
87388,Expedition,Metapod,Uncommon,087/165,Reverse Holofoil,79.0,449.99,47.99,815.55
87644,Boundaries Crossed,Munna,Uncommon,68/149,Normal,0.99,0.99,0.55,96.95
87644,Boundaries Crossed,Munna,Uncommon,68/149,Reverse Holofoil,2.47,3.5,0.94,42.7
87900,Majestic Dawn,Pachirisu,Uncommon,43/100,Normal,8.02,8.02,4.13,64.6
87900,Majestic Dawn,Pachirisu,Uncommon,43/100,Reverse Holofoil,33.43,62.0,24.0,100.0
88156,Plasma Freeze,Plasma Energy (Team Plasma),Uncommon,106/116,Normal,0.37,0.39,0.2,17.84
88156,Plasma Freeze,Plasma Energy (Team Plasma),Uncommon,106/116,Reverse Holofoil,3.6,3.0,1.5,37.49
88412,Aquapolis,Psychic Cube 01,Uncommon,132/147,Normal,2.96,2.8,1.32,33.1
88412,Aquapolis,Psychic Cube 01,Uncommon,132/147,Reverse Holofoil,5.22,4.98,2.99,51.4
