productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42553,Base Set 2,Item Finder,Rare,103/130,Normal,7.87,7.36,3.0,63.16
83513,EX Dragon,Altaria,Holo Rare,2/97,Holofoil,61.05,99.99,49.99,584.0
83513,EX Dragon,Altaria,Holo Rare,2/97,Reverse Holofoil,28.06,351.4,349.9,352.89
83769,EX FireRed & LeafGreen,Beedrill,Holo Rare,1/112,Normal,9.26,26.87,14.99,140.0
83769,EX FireRed & LeafGreen,Beedrill,Holo Rare,1/112,Holofoil,16.03,39.0,14.43,163.95
83769,EX FireRed & LeafGreen,Beedrill,Holo Rare,1/112,Reverse Holofoil,17.0,64.99,30.96,199.99
84025,Legendary Collection,Bulbasaur,Common,068/110,Normal,6.8,3.26,2.09,39.23
84025,Legendary Collection,Bulbasaur,Common,068/110,Reverse Holofoil,500.0,350.0,350.0,750.0
84281,EX Dragon Frontiers,Chikorita (Delta Species),Common,44/101,Normal,8.2,12.0,5.0,62.73
84281,EX Dragon Frontiers,Chikorita (Delta Species),Common,44/101,Reverse Holofoil,38.97,84.99,30.0,387.8
84537,EX Unseen Forces,Curse Powder,Uncommon,80/115,Normal,0.65,0.66,0.4,19.98
84537,EX Unseen Forces,Curse Powder,Uncommon,80/115,Reverse Holofoil,6.33,5.5,2.99,50.0
84793,Black and White,Dewott (29),Uncommon,29/114,Normal,0.33,0.33,0.1,2.99
84793,Black and White,Dewott (29),Uncommon,29/114,Reverse Holofoil,2.24,3.09,1.39,69.9
85049,EX Power Keepers,Duskull,Common,50/108,Normal,0.41,0.36,0.1,19.98
85049,EX Power Keepers,Duskull,Common,50/108,Reverse Holofoil,17.25,49.99,13.9,798.0
85305,Gym Heroes,Erika's Perfume,Uncommon,110/132,1st Edition,2.91,3.35,1.5,94.84
85305,Gym Heroes,Erika's Perfume,Uncommon,110/132,Unlimited,1.48,1.05,0.5,4.99
85561,Plasma Blast,Fraxure,Uncommon,68/101,Normal,0.33,0.36,0.19,19.98
85561,Plasma Blast,Fraxure,Uncommon,68/101,Reverse Holofoil,0.99,0.82,0.44,19.98
85817,Triumphant,Golduck,Rare,22/102,Normal,2.15,2.0,0.69,26.0
85817,Triumphant,Golduck,Rare,22/102,Reverse Holofoil,10.54,10.97,7.0,118.21
86073,Team Rocket,Here Comes Team Rocket! (15),Holo Rare,15/82,1st Edition Holofoil,65.88,70.0,50.88,455.1
86073,Team Rocket,Here Comes Team Rocket! (15),Holo Rare,15/82,Unlimited Holofoil,27.07,26.73,21.14,9999.0
86329,Rising Rivals,Jirachi,Holo Rare,7/111,Holofoil,44.55,67.18,28.99,583.37
86329,Rising Rivals,Jirachi,Holo Rare,7/111,Reverse Holofoil,25.84,106.62,30.0,265.0
86585,Plasma Blast,Lairon,Uncommon,58/101,Normal,0.78,0.69,0.2,19.98
86585,Plasma Blast,Lairon,Uncommon,58/101,Reverse Holofoil,0.93,0.97,0.64,19.98
86841,EX Emerald,Loudred,Uncommon,35/106,Normal,1.56,1.65,1.27,27.3
86841,EX Emerald,Loudred,Uncommon,35/106,Reverse Holofoil,24.34,50.0,20.0,299.99
87097,Aquapolis,Magneton,Rare,022/147,Normal,17.08,18.0,9.99,180.5
87097,Aquapolis,Magneton,Rare,022/147,Reverse Holofoil,33.29,246.89,245.59,335.0
87609,Nintendo Promos,Mudkip - 018 (EX Deck Tin),Promo,018,Holofoil,22.04,89.99,18.31,249.67
88121,Plasma Storm,Piloswine,Uncommon,27/135,Normal,0.42,0.4,0.19,19.98
88121,Plasma Storm,Piloswine,Uncommon,27/135,Reverse Holofoil,1.37,1.78,1.08,19.98
88377,Platinum,Probopass,Uncommon,60/127,Normal,0.43,0.39,0.2,19.08
88377,Platinum,Probopass,Uncommon,60/127,Reverse Holofoil,1.51,1.07,0.8,19.98
88633,EX Delta Species,Rayquaza (Delta Species),Holo Rare,13/113,Holofoil,220.0,143.5,129.99,1999.8
88633,EX Delta Species,Rayquaza (Delta Species),Holo Rare,13/113,Reverse Holofoil,226.69,2438.28,999.99,2438.28
88889,Gym Heroes,Sabrina's Slowpoke,Common,095/132,1st Edition,6.58,6.25,3.69,54.9
88889,Gym Heroes,Sabrina's Slowpoke,Common,095/132,Unlimited,1.83,1.28,0.75,19.98
89145,Rising Rivals,Shellos West Sea,Common,80/111,Normal,0.44,0.39,0.15,19.98
89145,Rising Rivals,Shellos West Sea,Common,80/111,Reverse Holofoil,4.38,41.3,5.6,66.6
89401,EX Power Keepers,Snorunt,Common,64/108,Normal,0.49,0.48,0.15,19.98
89401,EX Power Keepers,Snorunt,Common,64/108,Reverse Holofoil,6.16,19.31,9.99,49.99
89657,Great Encounters,Swablu,Common,86/106,Normal,0.99,0.89,0.21,19.98
89657,Great Encounters,Swablu,Common,86/106,Reverse Holofoil,3.94,5.26,3.5,89.8
89913,Black and White,Timburr (59),Common,59/114,Normal,0.24,0.25,0.1,19.98
89913,Black and White,Timburr (59),Common,59/114,Reverse Holofoil,1.61,2.1,1.37,96.95
90169,EX Unseen Forces,Unown (B),Holo Rare,B/28,Holofoil,37.49,40.0,38.0,459.8
90425,XY Base Set,Voltorb,Common,44/146,Normal,0.22,0.25,0.1,17.74
90425,XY Base Set,Voltorb,Common,44/146,Reverse Holofoil,1.65,1.0,0.5,93.04
90681,Neo Discovery,Yanma (36),Rare,36/75,1st Edition,13.58,96.45,29.99,134.0
90681,Neo Discovery,Yanma (36),Rare,36/75,Unlimited,7.11,5.65,3.73,73.3
91193,XY - Flashfire,Sandile,Common,56/106,Normal,0.17,0.2,0.05,19.99
91193,XY - Flashfire,Sandile,Common,56/106,Reverse Holofoil,0.54,0.5,0.19,23.49
92217,XY - Furious Fists,"Furious Fists Theme Deck - ""Dark Hammer"" [Pangoro]",,,Normal,42.47,44.99,40.0,49.98
96057,XY - Primal Clash,Professor Birch's Observations (159 Full Art),Ultra Rare,159/160,Holofoil,13.9,16.07,8.44,72.64
