productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42491,Base Set 2,Diglett,Common,071/130,Normal,0.85,0.54,0.1,16.4
83451,EX Legend Maker,Absol,Rare,15/92,Normal,14.94,14.89,7.99,180.34
83451,EX Legend Maker,Absol,Rare,15/92,Reverse Holofoil,120.0,122.0,84.7,2400.0
83707,Neo Revelation,Balloon Berry,Uncommon,60/64,1st Edition,1.55,1.24,0.43,19.92
83707,Neo Revelation,Balloon Berry,Uncommon,60/64,Unlimited,0.87,0.7,0.19,4.99
83963,Gym Heroes,Brock's Geodude (38),Uncommon,038/132,1st Edition,4.85,5.25,3.25,96.32
83963,Gym Heroes,Brock's Geodude (38),Uncommon,038/132,Unlimited,2.67,2.17,0.99,96.93
84219,Legendary Treasures,Charmander,Common,17/113,Normal,2.69,1.33,0.5,29.99
84219,Legendary Treasures,Charmander,Common,17/113,Reverse Holofoil,57.23,85.25,23.98,1261.6
84475,POP Series 8,Croagunk,Common,13/17,Normal,0.59,0.61,0.32,19.92
84475,POP Series 8,Croagunk,Common,13/17,Holofoil,30.65,9.22,5.42,20.0
84731,Plasma Freeze,Deino (75),Common,75/116,Normal,0.45,0.45,0.19,19.92
84731,Plasma Freeze,Deino (75),Common,75/116,Reverse Holofoil,0.91,1.0,0.54,23.49
84987,EX Crystal Guardians,Dual Ball,Uncommon,78/100,Normal,0.57,0.55,0.2,16.08
84987,EX Crystal Guardians,Dual Ball,Uncommon,78/100,Reverse Holofoil,5.29,5.21,1.99,54.34
85243,EX Trainer Kit 2: Plusle & Minun,Energy Search (Minun),Common,9/12,Normal,0.55,0.49,0.15,19.92
85499,Call of Legends,Flareon,Uncommon,44/95,Normal,8.74,7.79,3.5,39.95
85499,Call of Legends,Flareon,Uncommon,44/95,Reverse Holofoil,37.7,99.99,28.0,999.84
85755,Mysterious Treasures,Glalie,Rare,25/123,Normal,1.02,0.99,0.53,19.92
85755,Mysterious Treasures,Glalie,Rare,25/123,Reverse Holofoil,2.15,2.18,1.22,28.74
86011,EX Ruby and Sapphire,Hariyama - 33/109,Uncommon,33/109,Normal,0.64,0.72,0.28,19.92
86011,EX Ruby and Sapphire,Hariyama - 33/109,Uncommon,33/109,Reverse Holofoil,7.39,7.6,3.0,107.7
86267,Great Encounters,Illumise,Common,71/106,Normal,0.34,0.35,0.14,19.92
86267,Great Encounters,Illumise,Common,71/106,Reverse Holofoil,4.8,8.9,2.5,59.64
86523,Expedition,Krabby,Common,115/165,Normal,3.39,3.58,2.0,139.99
86523,Expedition,Krabby,Common,115/165,Reverse Holofoil,76.95,89.98,38.07,258.8
86779,HGSS Trainer Kit: Gyarados & Raichu,Lightning Energy (#23),Common,23/30,Normal,0.98,1.0,0.4,19.92
87035,Call of Legends,Magikarp,Common,61/95,Normal,2.59,2.59,0.59,19.92
87035,Call of Legends,Magikarp,Common,61/95,Reverse Holofoil,38.02,47.95,19.67,373.0
87291,EX Unseen Forces,Meganium,Holo Rare,9/115,Holofoil,33.73,64.99,27.89,346.64
87291,EX Unseen Forces,Meganium,Holo Rare,9/115,Reverse Holofoil,62.99,78.98,69.99,399.99
87547,Gym Heroes,Misty's Staryu,Common,090/132,1st Edition,3.8,3.69,1.7,40.54
87547,Gym Heroes,Misty's Staryu,Common,090/132,Unlimited,1.94,1.45,0.49,96.95
87803,Arceus,Nosepass,Common,69/99,Normal,0.42,0.35,0.15,19.92
87803,Arceus,Nosepass,Common,69/99,Reverse Holofoil,4.34,4.4,3.25,19.92
88059,Boundaries Crossed,Pidove,Common,123/149,Normal,1.47,1.79,1.23,19.92
88059,Boundaries Crossed,Pidove,Common,123/149,Reverse Holofoil,20.8,25.0,19.05,34.97
88315,Great Encounters,Porygon-Z,Holo Rare,6/106,Holofoil,8.55,75.0,49.88,96.84
88315,Great Encounters,Porygon-Z,Holo Rare,6/106,Reverse Holofoil,18.08,61.54,17.2,159.96
88571,Platinum,Rampardos,Holo Rare,13/127,Holofoil,27.68,22.55,9.45,172.5
88571,Platinum,Rampardos,Holo Rare,13/127,Reverse Holofoil,11.38,99.22,9.99,199.44
88827,Secret Wonders,Roserade,Holo Rare,17/132,Holofoil,7.58,7.16,3.71,51.84
88827,Secret Wonders,Roserade,Holo Rare,17/132,Reverse Holofoil,6.77,4.84,4.2,69.64
89083,EX Emerald,Seviper,Rare,20/106,Normal,2.38,2.29,1.8,31.04
89083,EX Emerald,Seviper,Rare,20/106,Reverse Holofoil,56.93,387.04,38.36,499.99
89339,Skyridge,Slugma (99),Common,099/144,Normal,26.06,149.97,88.88,249.99
89339,Skyridge,Slugma (99),Common,099/144,Reverse Holofoil,49.94,249.99,140.0,512.94
89595,Majestic Dawn,Sudowoodo,Uncommon,48/100,Normal,0.86,0.85,0.38,19.92
89595,Majestic Dawn,Sudowoodo,Uncommon,48/100,Reverse Holofoil,6.51,33.04,6.72,45.0
89851,WoTC Promo,Team Rocket's Meowth,Promo,18/53,Normal,26.14,26.14,20.0,95.0
90107,HeartGold SoulSilver,Typhlosion (Prime),Ultra Rare,110/123,Holofoil,84.17,103.0,77.61,669.84
90363,EX Legend Maker,Victreebel,Holo Rare,13/92,Holofoil,30.61,21.84,14.0,130.84
90363,EX Legend Maker,Victreebel,Holo Rare,13/92,Reverse Holofoil,70.13,260.0,74.99,3069.94
90619,EX Power Keepers,Wobbuffet,Rare,24/108,Normal,1.13,1.04,0.68,19.92
90619,EX Power Keepers,Wobbuffet,Rare,24/108,Reverse Holofoil,33.71,41.0,19.99,409.74
95995,XY - Primal Clash,Excadrill (Omega),Holo Rare,97/160,Holofoil,3.14,3.1,1.25,29.0
95995,XY - Primal Clash,Excadrill (Omega),Holo Rare,97/160,Reverse Holofoil,2.75,2.69,1.59,33.34
97787,XY - Phantom Forces,Phantom Forces Single Pack Blister [Greninja],,,,,,,
98043,XY - Roaring Skies,Dustox (7),Uncommon,7/108,Normal,0.24,0.25,0.05,19.92
98043,XY - Roaring Skies,Dustox (7),Uncommon,7/108,Reverse Holofoil,0.37,0.39,0.1,19.92
98555,Boundaries Crossed,Boundaries Crossed Booster Box,,,,,,,
107003,Base Set (Shadowless),Magneton,Holo Rare,009/102,1st Edition Holofoil,407.5,378.03,376.54,500.0
107003,Base Set (Shadowless),Magneton,Holo Rare,009/102,Unlimited Holofoil,72.99,100.0,69.98,218.2
107259,XY - BREAKthrough,Heavy Ball,Uncommon,140/162,Normal,0.55,0.51,0.2,19.92
107259,XY - BREAKthrough,Heavy Ball,Uncommon,140/162,Reverse Holofoil,0.99,0.99,0.19,19.92
111611,XY - BREAKpoint,Shiftry,Rare,73/122,Normal,0.21,0.25,0.1,23.49
111611,XY - BREAKpoint,Shiftry,Rare,73/122,Reverse Holofoil,0.65,0.65,0.3,19.92
113659,Generations,Venusaur EX,Ultra Rare,1/83,Holofoil,11.06,10.77,3.65,160.42
126203,League & Championship Cards,Volcarona - 15/114 (Pokemon League) [2nd Place],Promo,015/114,Reverse Holofoil,31.19,31.35,18.0,902.99
126971,SM Base Set,Kangaskhan,Holo Rare,99/149,Holofoil,0.46,0.47,0.15,11.7
126971,SM Base Set,Kangaskhan,Holo Rare,99/149,Reverse Holofoil,0.43,0.48,0.25,19.92
131323,Deck Exclusives,Galvantula - 27/119 (XY Phantom Forces),Holo Rare,027/119,Holofoil,1.02,1.0,0.63,3.98
146683,Shining Legends,Voltorb,Common,30/73,Normal,0.17,0.2,0.03,19.92
146683,Shining Legends,Voltorb,Common,30/73,Reverse Holofoil,0.4,0.41,0.2,19.92
152827,SM Trainer Kit: Lycanroc & Alolan Raichu,Fighting Energy (#24),Common,24/30,Normal,0.12,0.21,0.01,19.92
153083,Countdown Calendar Promos,Abomasnow - 19/123,Promo,019/123,Normal,46.0,52.9,39.99,150.0
157691,SM - Ultra Prism,Weavile,Holo Rare,74/156,Reverse Holofoil,5.3,4.99,2.9,49.06
157691,SM - Ultra Prism,Weavile,Holo Rare,74/156,Holofoil,3.39,3.45,1.87,31.0
162043,Jumbo Cards,Lucario GX - SM100,Promo,SM100,Holofoil,15.3,10.0,2.02,119.74
168187,SM Trainer Kit: Alolan Sandslash & Alolan Ninetales,Metal Energy (8),Common,,Normal,0.2,0.21,0.2,0.5
171003,SM - Celestial Storm,Rare Candy,Uncommon,142/168,Reverse Holofoil,1.39,1.38,0.74,19.92
171003,SM - Celestial Storm,Rare Candy,Uncommon,142/168,Normal,0.37,0.37,0.25,20.0
178939,SM - Lost Thunder,Forretress,Rare,124/214,Reverse Holofoil,0.64,0.68,0.33,19.92
178939,SM - Lost Thunder,Forretress,Rare,124/214,Normal,0.36,0.36,0.19,19.92
183803,SM - Team Up,Articuno,Holo Rare,32/181,Reverse Holofoil,4.39,3.5,1.99,93.24
183803,SM - Team Up,Articuno,Holo Rare,32/181,Holofoil,3.4,3.4,2.38,14.99
188411,SM - Unbroken Bonds,Unbroken Bonds 3 Pack Blister [Typhlosion],,,Normal,245.68,299.97,299.95,299.98
189179,SM - Unbroken Bonds,Espurr,Common,79/214,Normal,0.36,0.36,0.08,19.92
189179,SM - Unbroken Bonds,Espurr,Common,79/214,Reverse Holofoil,0.89,0.9,0.5,19.92
193275,Blister Exclusives,Squirtle - 33/214 (Premium Collection Promo),Promo,033/214,Holofoil,9.19,12.43,4.0,41.99
196347,SM Promos,Reshiram & Charizard GX - SM201,Promo,SM201,Holofoil,185.51,177.99,105.75,870.56
