productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42477,Base Set 2,Dratini,Uncommon,038/130,Normal,1.31,0.99,0.34,19.64
83693,EX Dragon,Bagon - 50/97,Common,50/97,Normal,0.98,0.96,0.6,19.98
83693,EX Dragon,Bagon - 50/97,Common,50/97,Reverse Holofoil,8.36,27.5,4.0,199.99
83949,Kalos Starter Set,Braixen,Common,9/39,Normal,0.46,0.44,0.23,19.98
83949,Kalos Starter Set,Braixen,Common,9/39,Holofoil,1.06,1.02,0.24,19.98
84205,Legendary Collection,Charmander,Common,070/110,Normal,2.24,1.35,0.5,18.7
84205,Legendary Collection,Charmander,Common,070/110,Reverse Holofoil,616.33,4018.94,750.0,4018.94
84461,EX Dragon,Crawdaunt - 3/97,Holo Rare,3/97,Holofoil,9.6,9.99,6.5,100.0
84461,EX Dragon,Crawdaunt - 3/97,Holo Rare,3/97,Reverse Holofoil,11.44,15.0,7.5,70.45
84717,Black and White,Darumaka (23),Common,23/114,Normal,0.28,0.25,0.02,19.98
84717,Black and White,Darumaka (23),Common,23/114,Reverse Holofoil,1.46,1.61,0.45,19.98
84973,EX FireRed & LeafGreen,Drowsee,Uncommon,32/112,Normal,5.36,7.0,4.5,55.4
84973,EX FireRed & LeafGreen,Drowsee,Uncommon,32/112,Reverse Holofoil,40.94,65.0,31.99,552.99
85229,Arceus,Energy Restore,Uncommon,86/99,Normal,0.21,0.25,0.09,19.98
85229,Arceus,Energy Restore,Uncommon,86/99,Reverse Holofoil,1.0,0.71,0.25,19.98
85485,Call of Legends,Flaaffy,Uncommon,43/95,Normal,0.65,0.65,0.2,19.98
85485,Call of Legends,Flaaffy,Uncommon,43/95,Reverse Holofoil,6.39,6.54,1.57,223.2
85741,Dragons Exalted,Giratina EX (124 Full Art),Ultra Rare,124/124,Holofoil,469.95,450.99,282.64,684.99
85997,HGSS Trainer Kit: Gyarados & Raichu,Gyarados (#20 Non-Holo),Common,20/30,Normal,8.49,10.6,8.49,119.9
86253,EX Delta Species,Hypno,Rare,23/113,Normal,2.85,3.35,1.3,96.94
86253,EX Delta Species,Hypno,Rare,23/113,Reverse Holofoil,33.15,289.89,159.99,347.6
86509,Gym Challenge,Koga's Grimer,Common,078/132,1st Edition,4.37,4.01,2.89,36.9
86509,Gym Challenge,Koga's Grimer,Common,078/132,Unlimited,1.12,1.16,0.49,20.89
86765,EX Holon Phantoms,Lightning Energy,Holo Rare,108/110,Holofoil,8.3,8.27,5.77,76.4
87021,Team Rocket,Magikarp,Uncommon,47/82,1st Edition,9.45,6.99,1.49,9999.0
87021,Team Rocket,Magikarp,Uncommon,47/82,Unlimited,2.83,2.44,1.0,96.95
87277,EX Emerald,Medicham ex,Ultra Rare,95/106,Normal,20.0,119.98,118.67,119.99
87277,EX Emerald,Medicham ex,Ultra Rare,95/106,Holofoil,49.99,476.49,100.0,2015.69
87533,Gym Challenge,Misty's Horsea,Common,087/132,1st Edition,2.65,2.99,1.5,48.7
87533,Gym Challenge,Misty's Horsea,Common,087/132,Unlimited,1.56,1.47,0.45,18.18
87789,Gym Heroes,No Removal Gym,Rare,103/132,1st Edition,10.44,10.6,9.15,193.1
87789,Gym Heroes,No Removal Gym,Rare,103/132,Unlimited,8.74,8.99,6.0,99.5
88301,Platinum,Poochyena,Common,86/127,Normal,2.47,2.35,1.0,19.98
88301,Platinum,Poochyena,Common,86/127,Reverse Holofoil,12.99,19.99,10.51,30.0
88557,EX Emerald,Ralts,Common,61/106,Normal,1.64,1.56,0.7,23.35
88557,EX Emerald,Ralts,Common,61/106,Reverse Holofoil,40.49,254.9,75.0,759.8
88813,EX Power Keepers,Root Fossil,Common,86/108,Normal,0.35,0.36,0.05,19.98
88813,EX Power Keepers,Root Fossil,Common,86/108,Reverse Holofoil,5.0,4.5,1.71,50.0
89069,Black and White,Serperior (5),Holo Rare,5/114,Holofoil,2.33,2.0,0.8,34.1
89069,Black and White,Serperior (5),Holo Rare,5/114,Reverse Holofoil,6.22,5.56,1.99,65.2
89325,Aquapolis,Slowpoke,Common,108/147,Normal,30.29,38.99,24.99,311.2
89325,Aquapolis,Slowpoke,Common,108/147,Reverse Holofoil,128.49,74.0,70.0,499.99
89581,Dragons Exalted,Stunfisk,Uncommon,70/124,Normal,0.37,0.33,0.04,16.92
89581,Dragons Exalted,Stunfisk,Uncommon,70/124,Reverse Holofoil,0.82,0.73,0.45,19.98
