productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42544,Base Set 2,Squirtle,Common,093/130,Normal,2.13,1.25,0.33,150.0
83504,Rising Rivals,Alakazam E4 Lv.X,Ultra Rare,103/111,Holofoil,312.5,323.75,297.5,350.0
83760,Dragons Exalted,Beautifly,Rare,8/124,Normal,1.07,1.02,0.6,19.98
83760,Dragons Exalted,Beautifly,Rare,8/124,Reverse Holofoil,1.49,1.3,0.77,19.98
84016,Mysterious Treasures,Buizel,Common,75/123,Normal,0.4,0.4,0.2,19.98
84016,Mysterious Treasures,Buizel,Common,75/123,Reverse Holofoil,6.88,2.76,1.16,33.03
84272,Neo Genesis,Chikorita (53),Common,53/111,1st Edition,7.3,4.25,2.0,96.95
84272,Neo Genesis,Chikorita (53),Common,53/111,Unlimited,2.88,1.75,0.7,19.99
84528,Aquapolis,Cubone,Common,072/147,Normal,25.77,36.54,19.95,213.1
84528,Aquapolis,Cubone,Common,072/147,Reverse Holofoil,55.0,100.0,100.0,100.0
85040,Boundaries Crossed,Dusknoir,Holo Rare,63/149,Holofoil,4.6,5.63,4.19,53.1
85040,Boundaries Crossed,Dusknoir,Holo Rare,63/149,Reverse Holofoil,14.0,17.97,14.8,179.7
85296,Gym Heroes,Erika's Gloom (46),Uncommon,046/132,1st Edition,18.82,29.99,8.42,169.9
85296,Gym Heroes,Erika's Gloom (46),Uncommon,046/132,Unlimited,3.46,3.25,1.85,100.17
85552,Undaunted,Forretress (13),Rare,13/90,Normal,0.69,0.79,0.4,19.98
85552,Undaunted,Forretress (13),Rare,13/90,Reverse Holofoil,18.0,5.49,3.99,180.0
85808,DP Trainer Kit: Manaphy & Lucario,Goldeen,Common,3/12,Normal,0.37,0.31,0.1,19.98
86064,Diamond and Pearl,Heracross,Rare,28/130,Normal,1.0,1.0,0.7,19.98
86064,Diamond and Pearl,Heracross,Rare,28/130,Reverse Holofoil,31.86,27.5,4.13,180.0
86320,Next Destinies,Jigglypuff,Uncommon,78/99,Normal,1.0,1.04,0.75,19.98
86320,Next Destinies,Jigglypuff,Uncommon,78/99,Reverse Holofoil,5.53,8.0,2.27,33.75
86576,EX Legend Maker,Lairon,Uncommon,38/92,Normal,0.79,0.86,0.2,18.68
86576,EX Legend Maker,Lairon,Uncommon,38/92,Reverse Holofoil,42.0,240.5,31.11,364.8
86832,EX Sandstorm,Lotad - 67/100,Common,67/100,Normal,2.06,2.17,1.15,19.98
86832,EX Sandstorm,Lotad - 67/100,Common,67/100,Reverse Holofoil,23.0,99.99,24.51,143.0
87088,EX Hidden Legends,Magnetic Storm,Uncommon,91/101,Normal,0.61,0.61,0.19,19.98
87088,EX Hidden Legends,Magnetic Storm,Uncommon,91/101,Reverse Holofoil,3.45,3.53,2.02,29.0
87344,Black and White Promos,Metagross - BW75 (Team Plasma) (Prerelease),Promo,BW75,Holofoil,72.5,76.98,45.74,125.0
87600,EX Emerald,Mr. Stone's Project,Uncommon,79/106,Normal,3.99,3.0,1.21,19.61
87600,EX Emerald,Mr. Stone's Project,Uncommon,79/106,Reverse Holofoil,25.21,154.78,153.25,159.4
87856,Neo Discovery,Omanyte,Common,60/75,1st Edition,14.41,15.0,5.87,147.97
87856,Neo Discovery,Omanyte,Common,60/75,Unlimited,2.95,2.0,0.85,60.0
88112,Skyridge,Piloswine (H22),Holo Rare,H22/H32,Holofoil,388.45,975.0,144.9,1000.0
88368,Diamond and Pearl,Prinplup,Uncommon,58/130,Normal,0.73,0.64,0.2,19.98
88368,Diamond and Pearl,Prinplup,Uncommon,58/130,Reverse Holofoil,27.31,20.98,2.76,33.0
88624,POP Series 1,Rayquaza,Rare,003/017,Normal,117.42,464.24,150.0,600.0
88624,POP Series 1,Rayquaza,Rare,003/017,Holofoil,130.21,222.7,90.0,799.99
88880,Gym Challenge,Sabrina's Jynx,Uncommon,057/132,1st Edition,8.38,7.5,2.5,55.0
88880,Gym Challenge,Sabrina's Jynx,Uncommon,057/132,Unlimited,2.74,2.7,1.0,5.2
89136,Expedition,Shellder,Common,129/165,Normal,4.26,4.26,2.29,37.3
89136,Expedition,Shellder,Common,129/165,Reverse Holofoil,29.18,99.99,48.0,259.6
89392,Call of Legends,Snorlax,Rare,33/95,Normal,26.33,27.15,18.99,389.9
89392,Call of Legends,Snorlax,Rare,33/95,Reverse Holofoil,90.0,229.99,122.72,722.1
89648,EX Deoxys,Surskit,Common,78/107,Normal,0.72,0.72,0.15,19.98
89648,EX Deoxys,Surskit,Common,78/107,Reverse Holofoil,13.55,176.0,174.9,177.88
89904,Black and White Promos,Thundurus - BW41,Promo,BW41,Reverse Holofoil,5.03,5.03,0.84,49.3
90160,Emerging Powers,Unfezant,Rare,82/98,Normal,4.94,4.5,1.79,35.3
90160,Emerging Powers,Unfezant,Rare,82/98,Reverse Holofoil,5.52,5.69,3.0,59.9
90416,EX Emerald,Voltorb,Common,71/106,Normal,0.71,0.71,0.25,19.98
90416,EX Emerald,Voltorb,Common,71/106,Reverse Holofoil,49.95,59.99,45.99,535.99
90672,XY Base Set,Xerneas EX (146 Full Art),Ultra Rare,146/146,Holofoil,108.7,120.9,66.28,877.1
91184,XY - Flashfire,Sneasel (51),Common,51/106,Normal,0.23,0.25,0.04,19.99
91184,XY - Flashfire,Sneasel (51),Common,51/106,Reverse Holofoil,0.55,0.5,0.1,24.99
92208,XY - Furious Fists,Thundurus,Rare,33/111,Normal,0.3,0.32,0.1,19.98
92208,XY - Furious Fists,Thundurus,Rare,33/111,Reverse Holofoil,0.76,0.75,0.35,19.98
94512,XY - Phantom Forces,Mightyena,Rare,54/119,Normal,0.78,0.68,0.24,19.98
94512,XY - Phantom Forces,Mightyena,Rare,54/119,Reverse Holofoil,1.18,1.18,0.5,34.99
96048,XY - Primal Clash,Groudon EX (150 Full Art),Ultra Rare,150/160,Holofoil,177.18,179.99,94.2,750.92
