productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42408,Base Set,Squirtle,Common,063/102,Normal,6.16,4.85,0.75,123.6
44456,Fossil,Shellder,Common,54/62,1st Edition,1.87,1.99,0.75,96.95
44456,Fossil,Shellder,Common,54/62,Unlimited,0.47,0.46,0.15,20.0
83624,EX Legend Maker,Armaldo ex,Ultra Rare,84/92,Holofoil,137.98,1008.9,137.75,1018.99
83880,Gym Challenge,Blaine's Quiz #2,Uncommon,111/132,1st Edition,5.83,7.34,4.43,63.2
83880,Gym Challenge,Blaine's Quiz #2,Uncommon,111/132,Unlimited,4.73,4.4,2.95,96.94
84136,EX FireRed & LeafGreen,Caterpie,Common,56/112,Normal,1.43,1.2,0.49,19.98
84136,EX FireRed & LeafGreen,Caterpie,Common,56/112,Reverse Holofoil,33.83,52.5,42.99,299.44
84392,Diamond and Pearl,Combee,Common,79/130,Normal,0.29,0.28,0.07,19.98
84392,Diamond and Pearl,Combee,Common,79/130,Reverse Holofoil,1.64,1.43,0.49,19.98
84648,Team Rocket,Dark Rapidash,Uncommon,44/82,1st Edition,8.79,5.5,3.23,96.95
84648,Team Rocket,Dark Rapidash,Uncommon,44/82,Unlimited,3.02,2.0,0.98,96.95
84904,Plasma Freeze,Dragonair,Uncommon,82/116,Normal,2.05,2.0,1.24,34.49
84904,Plasma Freeze,Dragonair,Uncommon,82/116,Reverse Holofoil,15.74,23.48,6.12,170.0
85160,Triumphant,Electrode (Prime),Ultra Rare,93/102,Holofoil,46.41,74.99,43.0,345.11
85416,Expedition,Feraligatr (47),Rare,047/165,Normal,41.34,45.09,42.99,519.5
85416,Expedition,Feraligatr (47),Rare,047/165,Reverse Holofoil,124.99,350.44,160.0,5013.1
85928,Nintendo Promos,Groudon ex - 002 (Nintendo Power Magazine),Promo,002,Normal,31.15,31.49,21.83,270.0
85928,Nintendo Promos,Groudon ex - 002 (Nintendo Power Magazine),Promo,002,Holofoil,131.63,239.49,178.99,299.99
86440,Neo Genesis,Kingdra,Holo Rare,008/111,1st Edition Holofoil,98.66,264.99,198.0,550.0
86440,Neo Genesis,Kingdra,Holo Rare,008/111,Unlimited Holofoil,22.85,18.5,11.5,178.54
86696,XY Base Set,Ledian,Uncommon,7/146,Normal,0.26,0.3,0.1,16.38
86696,XY Base Set,Ledian,Uncommon,7/146,Reverse Holofoil,0.72,0.72,0.25,19.98
86952,Rising Rivals,Luxray GL Lv.X,Ultra Rare,109/111,Holofoil,125.02,139.99,139.99,139.99
87208,Dragons Exalted,Mareep,Common,38/124,Normal,0.51,0.59,0.3,19.98
87208,Dragons Exalted,Mareep,Common,38/124,Reverse Holofoil,1.4,2.81,1.5,96.95
87464,Secret Wonders,Miltank,Uncommon,55/132,Normal,1.1,0.95,0.25,19.98
87464,Secret Wonders,Miltank,Uncommon,55/132,Reverse Holofoil,5.06,46.09,43.1,139.5
87720,Triumphant,Nidoran F,Common,69/102,Normal,0.3,0.38,0.08,19.98
87720,Triumphant,Nidoran F,Common,69/102,Reverse Holofoil,7.76,10.5,7.87,19.99
87976,EX Deoxys,Pelipper,Rare,21/107,Normal,7.79,17.99,8.08,1133.7
87976,EX Deoxys,Pelipper,Rare,21/107,Reverse Holofoil,97.0,79.3,48.0,3200.0
88232,Neo Destiny,Pokemon Personality Test,Uncommon,102/105,1st Edition,19.97,117.4,44.99,189.8
88232,Neo Destiny,Pokemon Personality Test,Uncommon,102/105,Unlimited,9.7,11.95,9.06,116.8
88488,EX Dragon Frontiers,Quilava (Delta Species),Uncommon,36/101,Normal,3.99,3.48,0.95,99.99
88488,EX Dragon Frontiers,Quilava (Delta Species),Uncommon,36/101,Reverse Holofoil,74.99,138.96,55.95,970.0
88744,XY Base Set,Rhyhorn,Common,60/146,Normal,0.2,0.24,0.05,16.98
88744,XY Base Set,Rhyhorn,Common,60/146,Reverse Holofoil,0.56,0.56,0.19,19.98
89000,Majestic Dawn,Scyther,Uncommon,46/100,Normal,2.66,2.6,0.5,26.4
89000,Majestic Dawn,Scyther,Uncommon,46/100,Reverse Holofoil,45.0,499.9,25.3,528.03
89256,Secret Wonders,Skiploom,Uncommon,65/132,Normal,0.52,0.52,0.2,19.98
89256,Secret Wonders,Skiploom,Uncommon,65/132,Reverse Holofoil,1.48,1.76,1.38,26.1
89512,Supreme Victors,Staraptor FB Lv.X,Ultra Rare,147,Holofoil,54.53,60.0,33.95,497.82
89768,EX Team Magma vs Team Aqua,Team Aqua Ball,Uncommon,75/95,Normal,0.98,1.01,0.41,19.98
89768,EX Team Magma vs Team Aqua,Team Aqua Ball,Uncommon,75/95,Reverse Holofoil,7.95,7.42,4.57,80.0
90024,Rising Rivals,Trapinch,Common,84/111,Normal,0.37,0.37,0.1,3.23
90024,Rising Rivals,Trapinch,Common,84/111,Reverse Holofoil,7.4,8.08,1.69,200.0
90280,Skyridge,Vaporeon (H31),Holo Rare,H31/H32,Holofoil,423.0,1271.85,950.0,1593.69
90536,Platinum,Weavile G,Holo Rare,17/127,Holofoil,10.31,10.21,9.0,99.58
90536,Platinum,Weavile G,Holo Rare,17/127,Reverse Holofoil,8.66,21.02,8.68,99.9
94632,XY - Phantom Forces,Escavalier,Rare,64/119,Normal,0.31,0.33,0.19,16.28
94632,XY - Phantom Forces,Escavalier,Rare,64/119,Reverse Holofoil,0.88,0.88,0.2,19.98
97704,HGSS Promos,Tropical Tidal Wave - HGSS18 (Worlds 10) [Finalist],Promo,HGSS18,,,,,
98728,BW Trainer Kit: Excadrill & Zoroark,Darkness Energy (#26),Common,26/30,Normal,0.34,0.79,0.4,19.98
107176,XY - BREAKthrough,Dedenne,Uncommon,57/162,Normal,0.59,0.59,0.27,19.98
107176,XY - BREAKthrough,Dedenne,Uncommon,57/162,Reverse Holofoil,4.92,7.68,1.25,19.98
111528,XY - BREAKpoint,Staryu,Common,25/122,Normal,0.22,0.22,0.04,19.98
111528,XY - BREAKpoint,Staryu,Common,25/122,Reverse Holofoil,0.49,0.5,0.24,2.69
121000,XY - Steam Siege,Shiftry,Holo Rare,11/114,Holofoil,0.63,0.65,0.2,57.0
121000,XY - Steam Siege,Shiftry,Holo Rare,11/114,Reverse Holofoil,1.28,1.23,0.39,18.44
