productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42457,Base Set 2,Ninetales,Holo Rare,013/130,Holofoil,34.9,28.1,16.99,269.8
83673,McDonald's Promos 2012,Axew - 12/12,Promo,012/012,Holofoil,12.17,12.76,5.0,113.85
83929,McDonald's Promos 2011,Blitzle - 6/12,Promo,006/012,Holofoil,4.56,4.53,1.75,52.4
84185,Expedition,Charizard (40),Rare,040/165,Normal,126.59,135.5,119.65,1609.8
84185,Expedition,Charizard (40),Rare,040/165,Reverse Holofoil,449.99,692.62,399.63,963.69
84441,Secret Wonders,Corsola,Common,84/132,Normal,0.38,0.38,0.15,19.98
84441,Secret Wonders,Corsola,Common,84/132,Reverse Holofoil,2.99,2.92,1.66,80.0
84697,Expedition,Darkness Energy,Rare,158/165,Normal,9.55,8.89,6.2,96.95
84697,Expedition,Darkness Energy,Rare,158/165,Reverse Holofoil,16.94,24.9,12.75,153.0
84953,Diamond and Pearl,Drifloon,Uncommon,46/130,Normal,0.67,0.59,0.25,19.98
84953,Diamond and Pearl,Drifloon,Uncommon,46/130,Reverse Holofoil,2.67,2.2,1.39,96.94
85209,Neo Discovery,Energy Ark,Common,75/75,1st Edition,0.76,0.75,0.34,19.98
85209,Neo Discovery,Energy Ark,Common,75/75,Unlimited,0.39,0.35,0.1,9999.0
85465,Call of Legends,Fire Energy,Common,89/95,Normal,,78.26,70.0,86.51
85465,Call of Legends,Fire Energy,Common,89/95,Holofoil,58.3,75.97,47.4,719.8
85721,Gym Challenge,Giovanni's Nidoran M,Common,076/132,1st Edition,3.8,3.9,2.56,50.5
85721,Gym Challenge,Giovanni's Nidoran M,Common,076/132,Unlimited,1.52,1.25,0.3,18.5
85977,Legends Awakened,Gulpin,Common,98/146,Normal,0.44,0.41,0.13,2.34
85977,Legends Awakened,Gulpin,Common,98/146,Reverse Holofoil,3.75,4.0,2.38,47.1
86233,Dragons Exalted,Houndour,Common,74/124,Normal,0.49,0.44,0.2,5.0
86233,Dragons Exalted,Houndour,Common,74/124,Reverse Holofoil,7.01,7.15,4.5,126.0
86745,Neo Destiny,Light Machoke,Uncommon,049/105,1st Edition,22.2,36.44,8.91,150.81
86745,Neo Destiny,Light Machoke,Uncommon,049/105,Unlimited,5.53,4.99,1.61,63.0
87001,Neo Genesis,Magby,Rare,023/111,1st Edition,13.28,13.94,6.5,167.0
87001,Neo Genesis,Magby,Rare,023/111,Unlimited,2.97,2.22,1.3,33.1
87257,EX Sandstorm,Mawile,Holo Rare,9/100,Holofoil,65.0,65.6,51.43,637.9
87257,EX Sandstorm,Mawile,Holo Rare,9/100,Reverse Holofoil,60.74,53.18,37.51,599.8
87513,Legendary Treasures,Misdreavus,Common,57/113,Normal,0.43,0.43,0.2,18.56
87513,Legendary Treasures,Misdreavus,Common,57/113,Reverse Holofoil,1.07,1.06,0.89,68.8
87769,EX Hidden Legends,Ninetales,Rare,22/101,Normal,8.06,17.0,6.81,83.9
87769,EX Hidden Legends,Ninetales,Rare,22/101,Reverse Holofoil,129.68,159.99,67.99,689.8
88281,Team Rocket,Ponyta,Common,64/82,1st Edition,2.05,2.05,0.99,40.0
88281,Team Rocket,Ponyta,Common,64/82,Unlimited,0.9,0.63,0.1,90.0
88537,EX Unseen Forces,Raikou Star,Ultra Rare,114/115,Holofoil,1600.0,1575.0,1550.0,1600.0
88793,Best of Promos,Rocket's Sneasel - 5,Promo,005/009,Normal,20.09,22.0,14.0,219.5
89049,Legendary Collection,Seel,Common,092/110,Normal,0.72,0.5,0.25,19.98
89049,Legendary Collection,Seel,Common,092/110,Reverse Holofoil,126.96,142.5,129.99,199.99
89305,EX Unseen Forces,Slowbro,Holo Rare,13/115,Holofoil,44.45,354.85,50.0,412.78
89305,EX Unseen Forces,Slowbro,Holo Rare,13/115,Reverse Holofoil,84.0,64.99,49.99,69.99
89561,Diamond and Pearl,Steelix,Rare,38/130,Normal,3.21,2.49,1.2,35.2
89561,Diamond and Pearl,Steelix,Rare,38/130,Reverse Holofoil,14.73,13.84,6.39,289.99
89817,EX Team Magma vs Team Aqua,Team Magma Technical Machine 01,Uncommon,84/95,Normal,2.51,2.49,1.33,33.0
89817,EX Team Magma vs Team Aqua,Team Magma Technical Machine 01,Uncommon,84/95,Reverse Holofoil,8.0,8.0,5.96,96.95
90073,Majestic Dawn,Turtwig (77),Common,77/100,Normal,0.58,0.44,0.15,19.98
90073,Majestic Dawn,Turtwig (77),Common,77/100,Reverse Holofoil,11.99,10.41,7.84,12.13
90329,Undaunted,Vespiquen,Rare,23/90,Normal,0.84,0.7,0.4,19.98
90329,Undaunted,Vespiquen,Rare,23/90,Reverse Holofoil,8.14,7.42,1.65,43.1
90585,Plasma Storm,Whismur,Common,105/135,Normal,0.25,0.27,0.12,19.98
90585,Plasma Storm,Whismur,Common,105/135,Reverse Holofoil,0.75,0.75,0.25,19.98
94169,XY - Phantom Forces,Wobbuffet,Uncommon,36/119,Normal,2.41,1.72,0.9,19.93
94169,XY - Phantom Forces,Wobbuffet,Uncommon,36/119,Reverse Holofoil,4.98,4.44,1.99,53.1
94681,XY - Phantom Forces,Mystery Energy,Uncommon,112/119,Normal,2.9,2.93,1.2,96.95
94681,XY - Phantom Forces,Mystery Energy,Uncommon,112/119,Reverse Holofoil,5.6,5.6,3.5,64.0
95961,XY - Primal Clash,Eelektrik,Uncommon,63/160,Normal,0.17,0.2,0.02,19.98
95961,XY - Primal Clash,Eelektrik,Uncommon,63/160,Reverse Holofoil,0.52,0.44,0.12,16.88
97753,XY - Primal Clash,"Primal Clash Theme Deck - ""Earth's Pulse"" [Groudon]",,,,,,,
98009,XY Trainer Kit: Sylveon & Noivern,Pokemon Catcher (Noivern),Common,14/30,Normal,0.45,0.25,0.11,19.98
98521,Dark Explorers,Dark Explorers Booster Pack,,,Normal,,394.0,380.0,399.25
107225,XY - BREAKthrough,Aromatisse,Rare,106/162,Normal,0.55,0.52,0.2,22.49
107225,XY - BREAKthrough,Aromatisse,Rare,106/162,Reverse Holofoil,3.66,3.15,0.88,30.6
