productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42454,Base Set 2,Double Colorless Energy,Uncommon,124/130,Normal,3.29,2.3,0.57,39.02
83670,Dragon Vault,Axew (12),Holo Rare,12/20,Holofoil,2.18,1.5,0.78,19.92
83926,EX Unseen Forces,Blissey ex,Ultra Rare,101/115,Holofoil,151.11,619.84,139.99,1449.84
84182,Gym Heroes,Charity,Rare,099/132,1st Edition,15.74,17.5,8.0,282.67
84182,Gym Heroes,Charity,Rare,099/132,Unlimited,9.04,8.57,6.0,109.59
84438,Expedition,Corsola,Common,102/165,Normal,3.59,4.24,2.85,58.0
84438,Expedition,Corsola,Common,102/165,Reverse Holofoil,25.5,149.5,30.0,175.0
84694,Call of Legends,Darkness Energy (Special),Uncommon,86/95,Normal,1.07,0.75,0.25,19.92
84694,Call of Legends,Darkness Energy (Special),Uncommon,86/95,Reverse Holofoil,7.09,7.09,1.79,118.64
84950,Black and White Promos,Drifblim - BW64,Promo,BW64,Holofoil,8.26,12.91,8.79,177.66
85206,Diamond and Pearl,Empoleon LV.X,Ultra Rare,120/130,Holofoil,79.99,59.36,44.73,198.96
85462,EX Power Keepers,Fire Energy,Rare,104/108,Holofoil,7.37,7.37,5.25,119.5
85718,Gym Challenge,Giovanni's Nidoking,Holo Rare,007/132,1st Edition Holofoil,219.99,249.99,180.96,2268.54
85718,Gym Challenge,Giovanni's Nidoking,Holo Rare,007/132,Unlimited Holofoil,76.84,78.97,59.99,692.47
85974,EX Hidden Legends,Gulpin,Common,62/101,Normal,3.61,3.75,3.0,39.78
85974,EX Hidden Legends,Gulpin,Common,62/101,Reverse Holofoil,30.19,218.22,133.94,299.98
86230,Undaunted,Houndour (53),Common,53/90,Normal,0.78,0.73,0.46,19.92
86230,Undaunted,Houndour (53),Common,53/90,Reverse Holofoil,5.57,74.16,46.02,91.39
86486,Emerging Powers,Klinklang,Rare,76/98,Normal,1.07,1.06,0.69,19.92
86486,Emerging Powers,Klinklang,Rare,76/98,Reverse Holofoil,1.43,1.51,1.19,28.14
86742,Neo Destiny,Light Lanturn,Rare,023/105,1st Edition,14.48,19.39,19.0,149.64
86742,Neo Destiny,Light Lanturn,Rare,023/105,Unlimited,8.31,10.24,5.95,61.74
86998,Triumphant,Machop,Common,67/102,Normal,0.29,0.3,0.2,19.92
86998,Triumphant,Machop,Common,67/102,Reverse Holofoil,2.41,4.72,2.46,26.74
87254,EX Delta Species,Master Ball,Uncommon,99/113,Normal,0.57,0.5,0.21,4.24
87254,EX Delta Species,Master Ball,Uncommon,99/113,Reverse Holofoil,13.23,12.5,7.99,83.74
87510,Unleashed,Misdreavus,Common,54/95,Normal,0.36,0.36,0.12,19.2
87510,Unleashed,Misdreavus,Common,54/95,Reverse Holofoil,4.26,17.0,2.89,49.44
87766,Expedition,Ninetales (57),Rare,057/165,Normal,21.77,24.01,19.45,496.37
87766,Expedition,Ninetales (57),Rare,057/165,Reverse Holofoil,49.99,131.94,84.98,284.0
88022,HeartGold SoulSilver,Pichu,Rare,28/123,Normal,10.92,14.45,9.99,109.64
88022,HeartGold SoulSilver,Pichu,Rare,28/123,Reverse Holofoil,40.31,190.0,40.0,493.14
88278,Legends Awakened,Poliwrath,Rare,35/146,Normal,2.45,2.45,1.54,30.94
88278,Legends Awakened,Poliwrath,Rare,35/146,Reverse Holofoil,13.04,10.07,4.5,214.97
88534,Secret Wonders,Raikou,Holo Rare,16/132,Holofoil,25.84,118.73,18.0,402.27
88534,Secret Wonders,Raikou,Holo Rare,16/132,Reverse Holofoil,20.55,22.0,16.83,199.74
88790,Gym Challenge,Rocket's Secret Experiment,Uncommon,120/132,1st Edition,23.09,25.75,9.0,149.98
88790,Gym Challenge,Rocket's Secret Experiment,Uncommon,120/132,Unlimited,3.94,4.23,3.0,96.94
89046,Triumphant,Seeker,Uncommon,88/102,Normal,6.91,4.35,1.5,19.99
89046,Triumphant,Seeker,Uncommon,88/102,Reverse Holofoil,20.04,20.44,15.0,34.99
89302,Aquapolis,Slowbro,Rare,033/147,Normal,131.99,78.0,61.56,87.39
89302,Aquapolis,Slowbro,Rare,033/147,Reverse Holofoil,225.0,800.12,100.25,1499.99
89558,Skyridge,Steelix (H29),Holo Rare,H29/H32,Holofoil,170.0,1699.99,399.99,2999.99
89814,EX Team Magma vs Team Aqua,Team Magma Conspirator,Uncommon,82/95,Normal,1.26,1.09,0.25,18.4
89814,EX Team Magma vs Team Aqua,Team Magma Conspirator,Uncommon,82/95,Reverse Holofoil,11.23,10.0,5.99,149.94
90070,Legendary Treasures,Trubbish,Common,67/113,Normal,1.01,0.57,0.1,16.9
90070,Legendary Treasures,Trubbish,Common,67/113,Reverse Holofoil,15.26,14.51,12.99,16.02
90326,Gym Heroes,Vermilion City Gym,Uncommon,120/132,1st Edition,2.25,1.55,0.85,29.88
90326,Gym Heroes,Vermilion City Gym,Uncommon,120/132,Unlimited,1.15,1.0,0.29,9.99
90582,EX Crystal Guardians,Whismur,Common,69/100,Normal,0.32,0.33,0.1,19.92
90582,EX Crystal Guardians,Whismur,Common,69/100,Reverse Holofoil,9.81,10.9,6.34,129.99
91606,XY - Flashfire,Kalos Power Tin [Delphox Tin],,,,,,,
94166,XY - Phantom Forces,Crobat,Rare,33/119,Normal,0.58,0.57,0.2,19.99
94166,XY - Phantom Forces,Crobat,Rare,33/119,Reverse Holofoil,3.24,2.38,0.72,32.84
94678,XY - Phantom Forces,Xerosic,Uncommon,110/119,Normal,0.27,0.25,0.1,19.0
94678,XY - Phantom Forces,Xerosic,Uncommon,110/119,Reverse Holofoil,0.48,0.49,0.23,19.92
95958,XY - Primal Clash,Electrike (Omega),Uncommon,60/160,Normal,0.36,0.42,0.18,12.99
95958,XY - Primal Clash,Electrike (Omega),Uncommon,60/160,Reverse Holofoil,2.66,2.25,0.64,19.92
97750,XY - Primal Clash,XY Primal Clash Booster Box,,,Normal,3799.99,3849.99,3699.99,3999.99
98006,XY Trainer Kit: Sylveon & Noivern,Pumpkaboo (#11),Common,11/30,Normal,0.44,0.39,0.25,19.92
98518,EX Dragon,EX Dragon Booster Box,,,,,,,
107222,XY - BREAKthrough,Florges,Rare,103/162,Normal,0.58,0.59,0.3,23.49
107222,XY - BREAKthrough,Florges,Rare,103/162,Reverse Holofoil,2.14,2.14,0.76,29.99
111574,XY - BREAKpoint,Splash Energy,Uncommon,113/122,Normal,0.75,0.78,0.25,34.99
111574,XY - BREAKpoint,Splash Energy,Uncommon,113/122,Reverse Holofoil,2.18,2.18,1.35,8000.0
124118,XY - Evolutions,M Pidgeot EX (Full Art),Ultra Rare,105/108,Holofoil,14.7,15.5,11.0,100.0
125142,EX Battle Stadium,Makuhita,Common,57,Normal,0.3,0.46,0.22,19.92
126934,SM Base Set,Toxapex,Holo Rare,63/149,Holofoil,0.36,0.4,0.2,6.2
126934,SM Base Set,Toxapex,Holo Rare,63/149,Reverse Holofoil,0.65,0.64,0.25,1.88
127190,SM Base Set,Lapras GX (Secret),Secret Rare,151/149,Holofoil,28.36,31.2,20.0,249.99
131030,SM - Guardians Rising,Stufful,Common,112/145,Normal,0.15,0.2,0.02,19.0
131030,SM - Guardians Rising,Stufful,Common,112/145,Reverse Holofoil,0.41,0.4,0.14,19.92
133846,League & Championship Cards,Oricorio - 14/145 (Pokemon League),Promo,014/145,Reverse Holofoil,0.72,0.72,0.44,17.96
138454,SM - Burning Shadows,Charmander,Common,18/147,Normal,0.23,0.27,0.05,19.92
138454,SM - Burning Shadows,Charmander,Common,18/147,Reverse Holofoil,1.12,1.0,0.3,4.0
155606,Burger King Promos,Giratina - 4/146 [Platinum],Promo,004/146,Reverse Holofoil,92.49,75.74,22.07,1299.84
157654,SM - Ultra Prism,Snover,Common,37/156,Reverse Holofoil,0.36,0.37,0.15,19.92
157654,SM - Ultra Prism,Snover,Common,37/156,Normal,0.03,0.2,0.01,19.92
158166,SM Promos,Lucario - SM95 (Prerelease) [Staff],Promo,SM95,,,,,
158422,League & Championship Cards,Counter Catcher - 91/111 (League Cup) [Staff],Promo,091/111,Reverse Holofoil,32.0,34.65,26.0,364.05
161750,Pikachu World Collection Promos,Pikachu (Ivy),Promo,1,Normal,16.0,146.5,98.0,197.95
175062,Dragon Majesty,Dragon Majesty Pin Collection [Latias],,,,,,,
177110,XY Promos,Gyarados - XY109,Promo,XY109,Holofoil,66.29,45.56,40.99,149.99
178902,SM - Lost Thunder,Unown (91),Rare,91/214,Normal,1.01,1.1,0.5,19.92
178902,SM - Lost Thunder,Unown (91),Rare,91/214,Reverse Holofoil,2.07,2.35,1.68,28.54
189142,SM - Unbroken Bonds,Slowbro,Holo Rare,43/214,Holofoil,3.02,4.0,1.78,34.14
189142,SM - Unbroken Bonds,Slowbro,Holo Rare,43/214,Reverse Holofoil,4.61,5.64,1.5,94.26
195030,SM - Unified Minds,Toxapex,Rare,97/236,Reverse Holofoil,0.45,0.5,0.25,19.92
195030,SM - Unified Minds,Toxapex,Rare,97/236,Normal,0.25,0.27,0.1,19.92
197846,Hidden Fates: Shiny Vault,Tapu Fini GX,Shiny Holo Rare,SV92/SV94,Holofoil,20.73,21.74,19.99,396.4
201174,SM - Cosmic Eclipse,Alolan Muk,Rare,131/236,Reverse Holofoil,1.29,1.54,0.9,25.4
201174,SM - Cosmic Eclipse,Alolan Muk,Rare,131/236,Normal,0.7,0.75,0.25,96.94
201942,SM Promos,Entei - SM219 (Prerelease) [Staff],Promo,SM219,Holofoil,175.14,200.0,150.0,210.0
206038,SWSH01: Sword & Shield Base Set,Sword & Shield Elite Trainer Box [Zacian],,,Normal,168.9,197.0,179.0,999.99
208342,SWSH01: Sword & Shield Base Set,Krabby (043),Common,043/202,Reverse Holofoil,0.4,0.4,0.1,19.92
208342,SWSH01: Sword & Shield Base Set,Krabby (043),Common,043/202,Normal,0.05,0.18,0.01,2.99
