productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42379,Base Set,Nidorino,Uncommon,037/102,Normal,4.58,1.82,0.7,96.95
44427,Fossil,Dragonite (19),Rare,19/62,1st Edition,96.64,99.99,60.0,510.26
44427,Fossil,Dragonite (19),Rare,19/62,Unlimited,41.18,30.0,16.0,152.04
46475,Southern Islands,Primeape,Promo,18/18,Normal,37.63,44.55,34.99,393.98
83595,Arceus,Arceus (AR4),Holo Rare,AR4,Holofoil,53.42,42.88,34.0,499.38
83851,Boundaries Crossed,Black Kyurem,Rare,100/149,Normal,1.29,1.0,0.4,19.98
83851,Boundaries Crossed,Black Kyurem,Rare,100/149,Reverse Holofoil,5.18,5.44,2.6,159.52
84107,Legendary Treasures,Carnivine,Uncommon,5/113,Normal,0.36,0.34,0.1,19.96
84107,Legendary Treasures,Carnivine,Uncommon,5/113,Reverse Holofoil,1.83,5.42,1.13,52.98
84363,WoTC Promo,Cleffa,Promo,31/53,Normal,15.6,18.37,13.0,96.95
84619,Team Rocket,Dark Machamp (10),Holo Rare,10/82,1st Edition Holofoil,143.19,128.7,60.1,1117.78
84619,Team Rocket,Dark Machamp (10),Holo Rare,10/82,Unlimited Holofoil,63.77,60.4,29.0,502.52
84875,EX Holon Phantoms,Donphan,Uncommon,40/110,Normal,0.83,0.8,0.35,19.96
84875,EX Holon Phantoms,Donphan,Uncommon,40/110,Reverse Holofoil,20.3,22.0,12.99,129.98
85131,EX Trainer Kit 1: Latias & Latios,Electrike,Common,1/10,Normal,0.2,0.25,0.05,19.96
85387,Stormfront,Farfetch'd,Uncommon,38/100,Normal,0.71,0.73,0.25,35.0
85387,Stormfront,Farfetch'd,Uncommon,38/100,Reverse Holofoil,8.46,8.83,4.0,89.78
85643,Secret Wonders,Gardevoir LV.X,Ultra Rare,131/132,Holofoil,246.29,500.0,222.0,1199.78
85899,Emerging Powers,Great Ball,Uncommon,93/98,Normal,0.2,0.26,0.01,17.18
85899,Emerging Powers,Great Ball,Uncommon,93/98,Reverse Holofoil,0.96,0.95,0.38,19.96
86155,EX Delta Species,Holon's Electrode,Rare,21/113,Normal,2.94,3.0,1.49,33.48
86155,EX Delta Species,Holon's Electrode,Rare,21/113,Reverse Holofoil,27.37,52.45,27.6,399.46
86411,EX FireRed & LeafGreen,Kakuna,Uncommon,36/112,Normal,0.67,0.66,0.2,16.16
86411,EX FireRed & LeafGreen,Kakuna,Uncommon,36/112,Reverse Holofoil,38.85,42.7,29.99,149.88
86667,HGSS Promos,Latios - HGSS11 (Cosmos Holo),Promo,HGSS11,Holofoil,79.88,59.99,12.2,240.88
86923,EX Sandstorm,Lunatone,Holo Rare,8/100,Holofoil,41.94,45.48,29.99,239.98
86923,EX Sandstorm,Lunatone,Holo Rare,8/100,Reverse Holofoil,24.04,147.84,17.25,204.83
87179,Neo Genesis,Mantine,Common,064/111,1st Edition,2.37,2.37,0.75,30.04
87179,Neo Genesis,Mantine,Common,064/111,Unlimited,0.48,0.49,0.2,20.49
87435,Platinum,Miasma Valley,Uncommon,111/127,Normal,0.39,0.4,0.19,19.96
87435,Platinum,Miasma Valley,Uncommon,111/127,Reverse Holofoil,1.59,1.76,0.99,26.28
87947,Neo Revelation,Paras,Common,47/64,1st Edition,3.13,3.85,1.25,31.38
87947,Neo Revelation,Paras,Common,47/64,Unlimited,0.78,0.72,0.34,17.76
88203,Platinum,Pokedex HANDY910is,Uncommon,114/127,Normal,0.42,0.35,0.05,19.96
88203,Platinum,Pokedex HANDY910is,Uncommon,114/127,Reverse Holofoil,1.49,1.37,0.49,19.96
88459,Boundaries Crossed,Purrloin,Common,90/149,Normal,0.39,0.35,0.15,19.96
88459,Boundaries Crossed,Purrloin,Common,90/149,Reverse Holofoil,0.93,4.0,0.88,19.96
88715,Legendary Treasures,Reshiram EX,Ultra Rare,29/113,Holofoil,11.18,11.6,4.29,59.78
88971,XY Base Set,Scolipede,Rare,53/146,Normal,0.49,0.5,0.15,19.96
88971,XY Base Set,Scolipede,Rare,53/146,Reverse Holofoil,0.75,0.83,0.5,19.96
89227,Noble Victories,Simisear,Uncommon,17/101,Normal,0.32,0.3,0.1,19.96
89227,Noble Victories,Simisear,Uncommon,17/101,Reverse Holofoil,0.69,0.72,0.5,19.96
89739,XY Base Set,Talonflame,Holo Rare,28/146,Holofoil,0.98,0.98,0.39,39.99
89739,XY Base Set,Talonflame,Holo Rare,28/146,Reverse Holofoil,1.45,1.39,0.57,39.99
89995,Expedition,Totodile (135),Common,135/165,Normal,24.12,35.79,17.65,130.43
89995,Expedition,Totodile (135),Common,135/165,Reverse Holofoil,120.99,135.5,68.73,1498.68
90251,Skyridge,Ursaring,Common,110/144,Normal,25.04,79.99,41.0,239.48
90251,Skyridge,Ursaring,Common,110/144,Reverse Holofoil,91.5,375.0,199.99,499.99
90507,EX Emerald,Water Energy,Holo Rare,103/106,Normal,17.49,18.49,16.0,139.88
90507,EX Emerald,Water Energy,Holo Rare,103/106,Holofoil,16.78,19.79,12.82,176.45
90763,Legendary Treasures,Zorua,Common,89/113,Normal,0.98,0.75,0.25,14.99
90763,Legendary Treasures,Zorua,Common,89/113,Reverse Holofoil,7.96,7.96,4.5,99.99
96395,XY Promos,Yveltal - XY32,Promo,XY32,Holofoil,6.2,5.69,0.72,19.97
98187,XY Trainer Kit: Bisharp & Wigglytuff,Fairy Energy (#21),Common,21/30,,,,,
98699,BW Trainer Kit: Excadrill & Zoroark,Pokemon Communication (Excadrill),Common,24/30,Normal,0.14,0.25,0.1,19.96
100491,XY - Ancient Origins,"Ancient Origins Theme Deck - ""Iron Tide"" [Metagross]",,,,,,,
101515,XY - Ancient Origins,Giratina EX (93 Full Art),Ultra Rare,93/98,Holofoil,153.21,186.36,99.95,994.68
107147,XY - BREAKthrough,Seaking,Uncommon,28/162,Normal,0.2,0.22,0.05,19.96
107147,XY - BREAKthrough,Seaking,Uncommon,28/162,Reverse Holofoil,0.65,0.65,0.2,24.99
121227,XY - Steam Siege,Ninja Boy,Uncommon,103/114,Normal,0.14,0.2,0.05,68.0
121227,XY - Steam Siege,Ninja Boy,Uncommon,103/114,Reverse Holofoil,0.41,0.4,0.15,19.96
124043,XY - Evolutions,Staryu,Common,30/108,Normal,0.14,0.2,0.01,5.95
124043,XY - Evolutions,Staryu,Common,30/108,Reverse Holofoil,0.54,0.5,0.13,19.86
125067,Deck Exclusives,Heatran - 30/146 (DP Legends Awakened),Holo Rare,030/146,Holofoil,2.41,2.35,0.66,19.96
126091,SM Base Set,Sun & Moon Elite Trainer Box [Lunala],,,Normal,251.66,272.5,224.99,1999.99
130955,SM - Guardians Rising,Slowbro,Uncommon,49/145,Normal,0.58,0.55,0.24,4.4
130955,SM - Guardians Rising,Slowbro,Uncommon,49/145,Reverse Holofoil,2.7,2.55,0.81,19.96
138635,SM - Burning Shadows,Fire Energy (Secret),Secret Rare,167/147,Holofoil,29.28,27.93,21.0,40.98
149131,SM - Crimson Invasion,Nihilego GX (Secret),Secret Rare,114/111,Holofoil,17.75,18.79,14.99,129.78
149387,Jumbo Cards,Zoroark GX - SM84,Promo,SM84,Holofoil,7.42,7.62,3.99,68.38
153995,SM Promos,Ash's Pikachu - SM111,Promo,SM111,Normal,61.77,60.0,37.5,401.83
159115,Pikachu World Collection Promos,______'s Pikachu,Promo,24,Normal,310.0,799.99,799.99,3501.48
164235,Jumbo Cards,"Raikou, Entei & Suicune",Promo,,Holofoil,31.41,35.0,25.0,334.98
165771,SM - Forbidden Light,Judge,Uncommon,108/131,Normal,0.32,0.35,0.05,19.96
165771,SM - Forbidden Light,Judge,Uncommon,108/131,Reverse Holofoil,1.4,1.34,0.65,19.96
170891,SM - Celestial Storm,Deoxys (69),Rare,69/168,Reverse Holofoil,4.59,8.27,4.73,96.95
170891,SM - Celestial Storm,Deoxys (69),Rare,69/168,Normal,0.5,0.6,0.35,19.2
175499,Dragon Majesty,Blaine's Last Stand (Full Art),Ultra Rare,69/70,Holofoil,45.41,47.4,44.0,459.68
178827,SM - Lost Thunder,Beautifly,Rare,26/214,Reverse Holofoil,0.87,1.0,0.65,19.96
178827,SM - Lost Thunder,Beautifly,Rare,26/214,Normal,0.66,0.67,0.31,19.96
183947,SM - Team Up,Metal Goggles (Secret),Secret Rare,195/181,Holofoil,4.46,4.95,3.6,30.0
189323,SM - Unbroken Bonds,Celesteela GX (Secret),Secret Rare,228/214,Holofoil,9.68,12.75,8.0,787.78
191883,SM - Unified Minds,Unified Minds Booster Pack,,,Normal,79.01,89.62,76.99,119.99
194955,SM - Unified Minds,Slowpoke & Psyduck GX (Alternate Full Art),Ultra Rare,218/236,Holofoil,341.64,342.99,340.0,389.84
197771,Hidden Fates: Shiny Vault,Shuppet,Shiny Holo Rare,SV16/SV94,Holofoil,4.41,4.45,2.99,38.08
199307,SM - Cosmic Eclipse,Cosmic Eclipse Theme Deck Display,,,,,,,
201355,SM - Cosmic Eclipse,Gallade (Secret),Secret Rare,244/236,Holofoil,11.81,13.26,9.97,40.0
201611,SM - Cosmic Eclipse,Charizard & Braixen GX (Secret),Rainbow Rare,251/236,Holofoil,132.36,199.97,114.61,991.88
202379,Black and White Promos,Pikachu - BW54,Rare,BW54,Normal,99.99,149.99,134.99,150.0
208267,SWSH: Sword & Shield Promo Cards,Cinccino - SWSH009 (Prerelease) [Staff],Promo,SWSH009,Holofoil,177.25,1599.88,194.0,1679.87
210571,SWSH02: Rebel Clash,Rebel Clash Theme Deck [Zacian],,,Normal,24.49,25.0,22.99,25.19
213131,SWSH02: Rebel Clash,Inteleon VMAX (Secret),Secret Rare,195/192,Holofoil,12.73,13.0,11.24,255.2
219275,SWSH03: Darkness Ablaze,Feebas,Common,038/189,Reverse Holofoil,0.27,0.32,0.1,19.96
219275,SWSH03: Darkness Ablaze,Feebas,Common,038/189,Normal,0.17,0.2,0.01,25.17
226443,SWSH04: Vivid Voltage,Ampharos V (Full Art),Ultra Rare,171/185,Holofoil,7.76,8.2,6.0,157.0
231307,First Partner Pack,Bulbasaur,Promo,044/102,Normal,5.99,6.0,4.39,55.28
232331,McDonald's 25th Anniversary Promos,Squirtle - 17/25,Promo,017/025,Holofoil,9.66,10.25,1.7,79.99
232331,McDonald's 25th Anniversary Promos,Squirtle - 17/25,Promo,017/025,Normal,1.41,1.64,0.2,96.83
233355,Miscellaneous Cards & Products,V Battle Deck Display [Victini V/Gardevoir V],,,,,,,
234123,SWSH05: Battle Styles,Level Ball,Uncommon,129/163,Reverse Holofoil,0.44,0.45,0.17,9.99
234123,SWSH05: Battle Styles,Level Ball,Uncommon,129/163,Normal,0.26,0.25,0.01,5.0
241803,SWSH06: Chilling Reign,Tornadus V,Ultra Rare,124/198,Holofoil,0.92,1.0,0.39,999.0
246923,SWSH07: Evolving Skies,Regidrago,Holo Rare,124/203,Reverse Holofoil,0.37,0.38,0.15,19.96
246923,SWSH07: Evolving Skies,Regidrago,Holo Rare,124/203,Holofoil,0.33,0.33,0.05,19.96
250251,Jumbo Cards,Greninja V-UNION,Promo,,Holofoil,11.05,12.71,10.5,153.98
251531,SWSH03: Darkness Ablaze,Code Card - Galarian Sirfetch'd V Box,Code Card,,Normal,0.08,0.09,0.04,1.15
253323,SWSH08: Fusion Strike,Wooloo (222),Common,222/264,Normal,0.17,0.2,0.01,3.2
253323,SWSH08: Fusion Strike,Wooloo (222),Common,222/264,Reverse Holofoil,0.34,0.34,0.05,17.94
256139,SWSH09: Brilliant Stars,Brilliant Stars Build & Battle Stadium,,,Normal,169.55,200.0,170.0,221.69
263819,SWSH09: Brilliant Stars,Heatran,Rare,100/172,Reverse Holofoil,0.15,0.24,0.05,19.96
263819,SWSH09: Brilliant Stars,Heatran,Rare,100/172,Normal,0.21,0.21,0.02,5.03
268171,Battle Academy 2022,Blitzle - 053/185 (#30 Pikachu Stamped),Promo,053/185,Normal,0.16,0.2,0.04,19.96
270475,Miscellaneous Cards & Products,Cacturne - 27/108 (Prerelease),Promo,027/108,Normal,19.88,99.98,49.99,210.88
270731,Pokemon GO,Pokemon GO Mini Tin [Eevee],,,Normal,34.77,49.83,44.99,99.99
272267,SWSH10: Astral Radiance,Mesprit,Holo Rare,066/189,Reverse Holofoil,0.41,0.41,0.19,7.0
272267,SWSH10: Astral Radiance,Mesprit,Holo Rare,066/189,Holofoil,0.36,0.36,0.05,6.8
276363,SM Promos,Clefairy - 381/SM-P (Dream League),Promo,381/SM-P,,,,,
278667,XY - Ancient Origins,Code Card - Ancient Origins Booster Pack,Code Card,,Normal,0.15,0.15,0.05,19.96
280459,XY - Primal Clash,Code Card - Primal Kyogre Collection,Code Card,,,,,,
282507,League & Championship Cards,Victory Medal - 2009-2010 (Battle Road Autumn),Promo,,Holofoil,266.5,325.0,175.0,475.0
283787,Trick or Trade BOOster Bundle,Dusknoir,Promo,062/172,Holofoil,0.17,0.24,0.01,19.96
284299,SWSH11: Lost Origin Trainer Gallery,Kabu,Ultra Rare,TG26/TG30,Holofoil,1.76,1.97,0.75,96.57
451723,SWSH12: Silver Tempest,Gardevoir,Rare,069/195,Normal,0.28,0.28,0.03,8000.0
451723,SWSH12: Silver Tempest,Gardevoir,Rare,069/195,Reverse Holofoil,0.61,0.66,0.24,1.95
476043,Prize Pack Series Cards,Rapid Strike Urshifu VMAX - 088/163,Ultra Rare,088/163,Holofoil,15.22,199.99,199.99,199.99
477067,SWSH: Sword & Shield Promo Cards,Morpeko V-Union - SWSH289,Promo,SWSH289,Holofoil,3.58,3.27,0.85,96.95
477579,World Championship Decks,Rocket's Admin. - 2005 (Michael Gonzalez),Uncommon,86/109,Normal,0.93,3.5,1.5,19.96
478091,SWSH: Crown Zenith: Galarian Gallery,Grant,Ultra Rare,GG62/GG70,Holofoil,2.53,2.96,1.81,50.0
481163,World Championship Decks,AZ - 2015 (Patrick Martinez),Uncommon,91/119,Normal,1.0,1.0,0.64,19.96
481931,World Championship Decks,Wonder Energy - 2017 (Diego Cassiraga),Uncommon,144/160,Normal,2.07,4.99,3.5,25.58
485003,World Championship Decks,Pal Pad - 2022 (Sebastian Lashmet),Uncommon,,Normal,0.33,0.5,0.3,19.96
485259,SV01: Scarlet & Violet Base Set,Miraidon ex - 244/198,Special Illustration Rare,244/198,Holofoil,24.83,25.99,20.9,208.28
488075,SV01: Scarlet & Violet Base Set,Electric Generator,Uncommon,170/198,Reverse Holofoil,0.35,0.35,0.07,5.6
488075,SV01: Scarlet & Violet Base Set,Electric Generator,Uncommon,170/198,Normal,0.16,0.19,0.01,17.66
489355,Prize Pack Series Cards,Double Turbo Energy - 151/172,Uncommon,151/172,Holofoil,0.95,1.0,0.25,19.96
489355,Prize Pack Series Cards,Double Turbo Energy - 151/172,Uncommon,151/172,Normal,0.28,0.42,0.15,23.0
497547,SV02: Paldea Evolved,Calamitous Wasteland,Uncommon,175/193,Normal,0.17,0.19,0.01,19.96
497547,SV02: Paldea Evolved,Calamitous Wasteland,Uncommon,175/193,Reverse Holofoil,0.17,0.2,0.02,19.96
509835,SV03: Obsidian Flames,Eelektross,Uncommon,069/197,Normal,0.15,0.18,0.03,9999.99
509835,SV03: Obsidian Flames,Eelektross,Uncommon,069/197,Reverse Holofoil,0.23,0.25,0.1,19.96
514443,Miscellaneous Cards & Products,Cryogonal - 043/203 (Holiday Calendar),Common,043/203,Holofoil,0.28,0.3,0.09,50.0
515467,Prize Pack Series Cards,Defiance Band - 169/198,Uncommon,169/198,Normal,0.16,0.2,0.03,19.96
523659,SV04: Paradox Rift,Golisopod,Rare,049/182,Holofoil,0.19,0.21,0.01,4.0
523659,SV04: Paradox Rift,Golisopod,Rare,049/182,Reverse Holofoil,0.22,0.25,0.06,19.96
523915,SV04: Paradox Rift,Bombirdier ex - 234/182,Ultra Rare,234/182,Holofoil,2.02,2.16,1.0,41.0
534155,SV: Paldean Fates,Charcadet - 014/091,Common,014/091,Normal,0.03,0.15,0.01,9999.99
534155,SV: Paldean Fates,Charcadet - 014/091,Common,014/091,Reverse Holofoil,0.14,0.2,0.02,50.0
534923,SV: Paldean Fates,Garganacl,Shiny Rare,178/091,Holofoil,2.46,2.5,1.25,45.6
538763,Prize Pack Series Cards,Pal Pad - 182/198 (Cosmos Holo),Common,182/198,Holofoil,2.05,2.53,0.99,43.08
542091,World Championship Decks,Lost Vacuum - 2023 (Shao Tong Yen),Uncommon,162/196,Normal,0.24,0.29,0.11,19.96
542859,SV05: Temporal Forces,Metagross - 115/162,Uncommon,115/162,Reverse Holofoil,0.24,0.25,0.02,19.96
542859,SV05: Temporal Forces,Metagross - 115/162,Uncommon,115/162,Normal,0.15,0.19,0.01,19.96
553099,SV: Shrouded Fable,Shrouded Fable Elite Trainer Box Case,,,Normal,1144.34,1597.34,1374.69,4499.99
556939,Battle Academy 2024,Voltorb - Pikachu 30,Common,066/193,Normal,0.16,0.25,0.06,19.96
565899,SV2D: Clay Burst,Pupitar,Common,037/071,Normal,0.22,0.22,0.1,0.88
566155,SV5M: Cyber Judge,Nuzleaf,Common,004/071,Normal,0.1,0.11,0.03,3.99
566411,SV2a: Pokemon Card 151,Machop,Common,066/165,Normal,0.13,0.15,0.01,1.35
566667,SV2a: Pokemon Card 151,Electabuzz (Poke Ball Pattern),Common,125/165,Holofoil,0.41,0.41,0.09,2.0
566923,SV3a: Raging Surf,Plusle - 065/062,Art Rare,065/062,Holofoil,20.43,20.58,17.59,32.69
567179,SV1S: Scarlet ex,Zangoose,Uncommon,062/078,Normal,0.09,0.24,0.04,1.42
567435,SV07: Stellar Crown,Milcery - 152/142,Illustration Rare,152/142,Holofoil,17.09,19.26,12.99,360.2
567691,SV4a: Shiny Treasure ex,Weavile - 290/190,Shiny Rare,290/190,Holofoil,1.24,1.24,0.85,4.99
567947,SV7: Stellar Miracle,Payapa Berry,Uncommon,092/102,Normal,0.03,0.13,0.01,3.99
568203,SV1a: Triplet Beat,Magikarp - 080/073,Art Rare,080/073,Holofoil,157.81,157.53,150.0,300.0
568459,S1H: Shield,Hitmonlee,Common,026/060,Normal,1.1,4.14,2.54,9.99
568715,S3: Infinity Zone,Torchic,Common,010/100,Normal,4.28,3.8,2.99,6.99
568971,S5I: Single Strike Master,Spoink,Common,022/070,Normal,0.28,0.29,0.18,0.79
569227,Trick or Trade BOOster Bundle 2024,Mimikyu - 037/091 (Cosmos Holo),Holo Rare,037/091,Holofoil,0.92,0.97,0.5,25.0
569483,S7R: Blue Sky Stream,Medicham V - 071/067,Super Rare,071/067,Holofoil,3.1,3.95,3.3,4.11
569739,S9: Star Birth,Arceus V - 111/100,Super Rare,111/100,Holofoil,8.86,9.75,8.96,11.0
569995,S11: Lost Abyss,Palossand,Common,064/100,Normal,0.2,0.21,0.05,0.98
570251,S1a: VMAX Rising,Turffield Stadium,Uncommon,068/070,Normal,,0.59,0.25,1.99
570507,S6a: Eevee Heroes,Marshadow,Rare,044/069,Holofoil,0.23,0.25,0.15,1.68
571019,S4a: Shiny Star V,Koffing - 104/190,None,104/190,,,,,
571275,S8b: VMAX Climax,Centiskorch V - 022/184,Double Rare,022/184,Holofoil,0.35,0.4,0.19,6.0
571531,S8b: VMAX Climax,Mew VMAX,Ultra Rare,280/184,Holofoil,35.75,85.0,72.99,90.0
571787,S12a: VSTAR Universe,Friends in Hisui - 249/172,Super Rare,249/172,Holofoil,4.84,4.99,4.49,9.99
572043,SM4A: Ultradimensional Beasts,Lusamine - 047/050,Uncommon,047/050,Normal,0.15,4.0,3.0,6.0
572299,SM5M: Ultra Moon,Palkia GX - 045/066,Double Rare,045/066,Holofoil,4.33,5.56,3.99,6.48
572555,SM9: Tag Bolt,Squirtle - 021/095,Common,021/095,Normal,2.04,3.0,1.0,6.99
572811,SM12a: TAG TEAM GX: Tag All Stars,Welder - 157/173,None,157/173,Normal,0.46,0.46,0.3,1.0
573067,SM6b: Champion Road,Combusken,Uncommon,012/066,Normal,0.98,1.0,0.8,1.99
573323,SM7: Sky-Splitting Charisma,Plusle,Common,035/096,Normal,4.12,5.25,4.06,7.0
573579,SM10b: Sky Legend,Recycle Energy - 069/054,Ultra Rare,069/054,Holofoil,6.25,6.25,5.0,6.44
573835,SM2+: Facing a New Trial,Lycanroc GX - 054/049,Super Rare,054/049,,,,,
574091,SM6: Forbidden Light,Greninja GX - 095/094,Super Rare,095/094,Holofoil,,50.0,50.0,50.0
574347,SM4+: GX Battle Boost,Fire Memory,None,102/114,Holofoil,4.0,4.0,3.6,5.0
574603,SM11: Miracle Twin,Aerodactyl GX - 100/094,Super Rare,100/094,Holofoil,4.68,5.83,4.68,7.95
574859,SM8b: GX Ultra Shiny,Rayquaza GX - 240/150,Shiny Secret Rare,240/150,,,,,
575371,Challenge from the Darkness,Fuchsia City Gym,Uncommon,,Normal,1.1,1.08,0.39,6.49
575627,Expansion Pack,Lass,Rare,,Normal,15.7,15.0,8.0,17.0
576139,Mysterious Mountains,Ursaring,Common,067/088,1st Edition,22.5,40.0,40.0,40.0
576139,Mysterious Mountains,Ursaring,Common,067/088,Unlimited,,50.0,23.0,60.0
576395,Wind from the Sea,Octillery - 039/087,Rare,039/087,1st Edition,20.0,20.0,20.0,20.0
576395,Wind from the Sea,Octillery - 039/087,Rare,039/087,Unlimited,5.25,3.0,3.0,3.0
576651,Pokemon Jungle,Venomoth,Holo Rare,,Holofoil,12.76,12.86,9.92,36.98
576907,SM7: Sky-Splitting Charisma,Sky-Splitting Charisma Booster Pack,,,,,,,
577931,S4a: Shiny Star V,Drizzile - 040/190 (Mirror Holofoil),None,040/190,Holofoil,0.84,1.0,0.8,2.0
578443,S8b: VMAX Climax,Rose (Mirror Holofoil),None,165/184,Holofoil,0.98,0.99,0.2,1.99
579467,SV7a: Paradise Dragona,Drasna - 085/064,Super Rare,085/064,Holofoil,1.24,1.3,0.93,4.99
587659,SV8: Super Electric Breaker,Bronzong,Common,079/106,Normal,0.09,0.12,0.02,0.88
587915,SV-P Promotional Cards,Noctowl - 173/SV-P,Common,173/SV-P,Holofoil,1.99,1.99,1.95,1.99
588683,SV: ex Starter Set Pikachu ex & Pawmot,Magnemite,None,002/021,Normal,,4.5,3.0,5.0
588939,SV: ex Start Decks,Oinkologne,None,103/139,Normal,2.13,2.19,2.0,99.0
589963,SV08: Surging Sparks,Helioptile,Common,154/191,Reverse Holofoil,0.18,0.2,0.02,40.0
589963,SV08: Surging Sparks,Helioptile,Common,154/191,Normal,0.05,0.15,0.01,19.96
591243,SV: ex Starter Set Quaxly & Mimikyu ex,Professor's Research,None,023/023,Normal,,1.4,1.0,1.79
594059,sPZ: Zeraora VSTAR & VMAX High-Class Deck,Cynthia's Ambition,,017/020,Holofoil,2.34,13.0,12.0,13.99
595595,SI: Start Deck 100,Heatmor,,064/414,Normal,,3.13,2.25,4.09
595851,SI: Start Deck 100,Whirlipede (Mirror Holofoil),,275/414,Holofoil,,8.5,4.98,15.0
596107,sB: Sword & Shield Premium Trainer Box,Welder,None,021/024,Normal,,0.45,0.25,0.5
596619,smJ: Tag Team GX Premium Trainer Box,Nest Ball,None,017/035,,,,,
597387,S-P: Sword & Shield Promos,Espeon VMAX - 189/S-P,Common,189/S-P,Holofoil,284.87,350.65,339.99,670.0
598155,SM-P: Sun & Moon Promos,Mareanie - 078/SM-P,,078/SM-P,,,,,
598411,SM-P: Sun & Moon Promos,Judge - 334/SM-P,,334/SM-P,,,,,
598923,SM: The Best of XY,Raikou (Mirror Holofoil),None,033/171,,,,,
600971,BW2: Red Collection,Vanillite,Common,018/066,1st Edition,2.62,1.8,1.5,2.56
601483,BW5: Dragon Blast,Honchkrow,Uncommon,034/050,Unlimited,,0.5,0.5,0.5
601483,BW5: Dragon Blast,Honchkrow,Uncommon,034/050,1st Edition,2.5,2.25,0.25,3.0
601995,XY-P: XY Promos,Pikachu - 090/XY-P,Common,090/XY-P,,,,,
602251,BW8: Spiral Force,Krookodile (Team Plasma),Uncommon,036/051,1st Edition,4.5,4.25,3.99,4.5
602507,SV8a: Terastal Fest ex,Honedge (Mirror Foil),Common,109/187,Holofoil,0.39,0.5,0.24,4.0
602763,BW9: Megalo Cannon,Remoraid,Common,014/076,1st Edition,1.0,4.0,3.0,4.99
602763,BW9: Megalo Cannon,Remoraid,Common,014/076,Unlimited,,3.73,1.0,6.0
603019,EX Battle Boost,Minun,None,040/093,1st Edition,5.0,6.5,3.0,10.0
603275,XY11-Br: Cruel Traitor,Flaaffy,Common,018/054,1st Edition,5.0,4.5,3.0,6.5
603531,XY3: Rising Fist,Thundurus,Uncommon,031/096,1st Edition,3.0,2.99,1.1,3.0
603787,XY5-Bt: Tidal Storm,Spinda,Common,056/070,Unlimited,0.25,5.0,5.0,5.0
603787,XY5-Bt: Tidal Storm,Spinda,Common,056/070,1st Edition,8.0,10.0,5.0,10.0
604043,XY8-Bb: Blue Shock,Simisage,Common,004/059,1st Edition,,2.5,2.0,3.0
604555,SV8a: Terastal Fest ex,Gimmighoul (Master Ball Pattern),Common,073/187,Holofoil,2.3,2.5,1.95,10.0
604811,Master Deck Build Box EX,Prinplup,None,007/046,Normal,,3.94,2.89,4.99
605323,CP1: Magma Gang vs Aqua Gang: Double Crisis,Team Magma's Secret Base,Uncommon,032/034,1st Edition,2.99,2.87,1.5,145.24
605579,CP4: Premium Champion Pack,Heatran,None,082/131,Normal,,4.49,1.79,5.67
