productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42470,Base Set 2,Electrode,Rare,025/130,Normal,5.47,3.9,2.0,95.23
83686,Boundaries Crossed,Azumarill,Uncommon,37/149,Normal,0.5,0.49,0.2,19.99
83686,Boundaries Crossed,Azumarill,Uncommon,37/149,Reverse Holofoil,2.53,4.04,2.53,38.1
83942,Black and White,Bouffalant (90),Uncommon,90/114,Normal,0.28,0.3,0.18,19.98
83942,Black and White,Bouffalant (90),Uncommon,90/114,Reverse Holofoil,2.14,2.1,1.4,30.8
84198,EX Dragon Frontiers,Charizard Star (Delta Species),Ultra Rare,100/101,Holofoil,1000.0,20000.0,18500.0,39500.0
84454,Legends Awakened,Cradily,Rare,21/146,Normal,2.95,3.39,2.0,38.1
84454,Legends Awakened,Cradily,Rare,21/146,Reverse Holofoil,5.32,5.99,3.31,56.0
84710,Rising Rivals,Darkrai G,Holo Rare,3/111,Holofoil,87.5,124.1,59.98,699.0
84710,Rising Rivals,Darkrai G,Holo Rare,3/111,Reverse Holofoil,43.54,85.99,84.5,1230.99
84966,Dark Explorers,Drilbur,Common,55/108,Normal,0.5,0.78,0.43,19.98
84966,Dark Explorers,Drilbur,Common,55/108,Reverse Holofoil,7.17,101.1,33.75,188.62
85222,EX FireRed & LeafGreen,Energy Removal 2,Uncommon,89/112,Normal,0.42,0.35,0.15,16.18
85222,EX FireRed & LeafGreen,Energy Removal 2,Uncommon,89/112,Reverse Holofoil,2.82,4.58,1.5,45.6
85478,EX Unseen Forces,Flaaffy,Common,56/115,Normal,0.97,1.09,0.5,19.98
85478,EX Unseen Forces,Flaaffy,Common,56/115,Reverse Holofoil,20.34,75.0,67.99,799.5
85734,Platinum,Giratina (28),Rare,28/127,Normal,12.06,20.84,4.6,96.94
85734,Platinum,Giratina (28),Rare,28/127,Reverse Holofoil,29.99,10.0,9.16,21.36
85990,EX Dragon,Gyarados,Uncommon,32/97,Normal,17.8,25.0,10.99,166.68
85990,EX Dragon,Gyarados,Uncommon,32/97,Reverse Holofoil,101.78,109.48,57.0,779.35
86246,Skyridge,Hyper Potion,Uncommon,127/144,Normal,5.25,5.99,5.0,59.9
86246,Skyridge,Hyper Potion,Uncommon,127/144,Reverse Holofoil,19.29,33.5,29.95,247.1
86502,Gym Challenge,Koga (19),Holo Rare,019/132,1st Edition Holofoil,52.49,802.25,448.0,1156.49
86502,Gym Challenge,Koga (19),Holo Rare,019/132,Unlimited Holofoil,38.72,42.89,34.99,9999.0
86758,Gym Challenge,Lightning Energy,Common,130/132,1st Edition,2.24,6.9,2.19,27.8
86758,Gym Challenge,Lightning Energy,Common,130/132,Unlimited,2.62,2.37,1.5,34.78
87014,EX Deoxys,Magcargo - 037/107,Uncommon,37/107,Normal,1.31,1.27,0.65,19.98
87014,EX Deoxys,Magcargo - 037/107,Uncommon,37/107,Reverse Holofoil,29.99,34.99,21.49,339.9
87270,EX Team Magma vs Team Aqua,Maxie,Uncommon,73/95,Normal,5.29,6.26,4.32,82.2
87270,EX Team Magma vs Team Aqua,Maxie,Uncommon,73/95,Reverse Holofoil,9.04,8.57,6.47,89.9
87526,Gym Challenge,Misty's Dewgong,Uncommon,054/132,1st Edition,8.03,9.99,7.0,64.4
87526,Gym Challenge,Misty's Dewgong,Uncommon,054/132,Unlimited,5.08,4.99,2.0,96.94
87782,EX Hidden Legends,Ninetales ex,Ultra Rare,96/101,Holofoil,296.24,198.49,197.98,300.03
88038,Legendary Collection,Pidgeotto,Rare,034/110,Normal,10.35,7.73,4.0,52.6
88038,Legendary Collection,Pidgeotto,Rare,034/110,Reverse Holofoil,149.99,245.0,240.0,249.99
88294,EX Ruby and Sapphire,Poochyena - 64/109,Common,64/109,Normal,1.42,1.22,0.91,19.98
88294,EX Ruby and Sapphire,Poochyena - 64/109,Common,64/109,Reverse Holofoil,16.73,18.0,14.0,120.3
88550,Team Rocket,Rainbow Energy (17),Holo Rare,17/82,1st Edition Holofoil,42.21,45.0,32.99,471.34
88550,Team Rocket,Rainbow Energy (17),Holo Rare,17/82,Unlimited Holofoil,28.13,24.1,18.0,248.63
88806,Emerging Powers,Roggenrola (50),Common,50/98,Normal,0.26,0.26,0.05,16.34
88806,Emerging Powers,Roggenrola (50),Common,50/98,Reverse Holofoil,2.73,1.89,0.5,50.0
89062,Neo Genesis,Sentret,Common,071/111,1st Edition,2.98,2.97,1.22,96.85
89062,Neo Genesis,Sentret,Common,071/111,Unlimited,1.23,0.99,0.38,96.95
89318,Undaunted,Slowking (Prime),Ultra Rare,85/90,Holofoil,65.72,184.0,114.99,699.9
89574,EX Legend Maker,Strange Cave,Uncommon,77/92,Normal,0.93,0.75,0.35,19.98
89574,EX Legend Maker,Strange Cave,Uncommon,77/92,Reverse Holofoil,9.35,18.51,8.75,179.94
89830,EX Team Magma vs Team Aqua,Team Magma's Houndour - 35/95,Uncommon,35/95,Normal,5.47,19.99,3.75,54.4
89830,EX Team Magma vs Team Aqua,Team Magma's Houndour - 35/95,Uncommon,35/95,Reverse Holofoil,37.81,59.99,55.0,172.8
90086,Triumphant,Twins,Uncommon,89/102,Normal,4.21,4.93,2.67,28.0
90086,Triumphant,Twins,Uncommon,89/102,Reverse Holofoil,8.64,30.0,15.0,63.4
90342,EX Dragon Frontiers,Vibrava - 042/101 (Delta Species),Uncommon,42/101,Normal,2.03,2.5,0.79,25.1
90342,EX Dragon Frontiers,Vibrava - 042/101 (Delta Species),Uncommon,42/101,Reverse Holofoil,42.99,46.0,28.0,679.5
90598,Great Encounters,Wigglytuff,Rare,32/106,Normal,2.52,2.58,1.62,32.6
90598,Great Encounters,Wigglytuff,Rare,32/106,Reverse Holofoil,13.33,11.99,3.94,58.0
95974,XY - Primal Clash,Rhyperior,Rare,76/160,Normal,0.4,0.4,0.17,1.69
95974,XY - Primal Clash,Rhyperior,Rare,76/160,Reverse Holofoil,0.85,0.88,0.29,19.98
97766,XY - Furious Fists,Mega Charizard X Collection,,,Normal,,1899.97,1799.99,1999.95
98022,XY Trainer Kit: Sylveon & Noivern,Psychic Energy (#25),Common,25/30,Normal,0.47,0.5,0.4,19.98
98534,Triumphant,Triumphant Booster Pack,,,,,,,
106214,XY - Ancient Origins,Ancient Origins Single Pack Blister [Blissey],,,,,,,
106982,Jungle,Jolteon (20),Rare,20/64,1st Edition,57.45,51.88,32.43,899.98
106982,Jungle,Jolteon (20),Rare,20/64,Unlimited,27.42,23.99,9.0,110.0
107238,XY - BREAKthrough,Hoothoot,Common,119/162,Normal,0.21,0.24,0.05,19.98
107238,XY - BREAKthrough,Hoothoot,Common,119/162,Reverse Holofoil,0.56,0.65,0.24,19.98
117478,XY - Fates Collide,XY Fates Collide Booster Box,,,Normal,2754.99,8494.98,6989.95,10000.0
123622,Deck Exclusives,N (Supporter) - BW100,Rare,BW100,Normal,1.99,1.97,0.75,78.0
125158,EX Battle Stadium,Ancient Tomb,Uncommon,87,Normal,5.49,7.99,4.5,68.1
