productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42456,Base Set 2,Fire Energy,Common,126/130,Normal,1.16,0.55,0.2,24.8
83672,Plasma Blast,Axew,Common,67/101,Normal,0.49,0.33,0.12,18.06
83672,Plasma Blast,Axew,Common,67/101,Reverse Holofoil,0.55,0.68,0.4,19.96
83928,Black and White,Blitzle (41),Common,41/114,Normal,0.25,0.25,0.09,4.0
83928,Black and White,Blitzle (41),Common,41/114,Reverse Holofoil,0.91,0.92,0.75,27.38
84184,Expedition,Charizard (39),Rare,039/165,Normal,169.54,1414.54,228.88,1649.68
84184,Expedition,Charizard (39),Rare,039/165,Reverse Holofoil,377.75,329.0,327.51,799.99
84440,EX Unseen Forces,Corsola,Uncommon,37/115,Normal,2.82,8.6,1.99,133.18
84440,EX Unseen Forces,Corsola,Uncommon,37/115,Reverse Holofoil,30.0,49.99,30.0,501.0
84696,Aquapolis,Darkness Energy,Rare,142/147,Normal,10.18,31.81,10.18,89.88
84696,Aquapolis,Darkness Energy,Rare,142/147,Reverse Holofoil,10.83,15.0,9.5,83.88
84952,Supreme Victors,Drifblim FB,Holo Rare,3,Holofoil,7.87,7.81,4.15,78.98
84952,Supreme Victors,Drifblim FB,Holo Rare,3,Reverse Holofoil,8.79,11.0,3.99,99.98
85208,Neo Destiny,Energy Amplifier,Uncommon,098/105,1st Edition,2.57,2.9,0.73,30.58
85208,Neo Destiny,Energy Amplifier,Uncommon,098/105,Unlimited,0.96,1.0,0.4,19.96
85464,HeartGold SoulSilver,Fire Energy,Common,116/123,Normal,26.6,24.0,20.71,194.98
85720,Gym Challenge,Giovanni's Nidoran F,Common,075/132,1st Edition,2.75,2.75,1.87,34.09
85720,Gym Challenge,Giovanni's Nidoran F,Common,075/132,Unlimited,1.16,1.04,0.25,96.95
85976,EX Crystal Guardians,Gulpin,Uncommon,33/100,Normal,1.06,0.78,0.35,18.72
85976,EX Crystal Guardians,Gulpin,Uncommon,33/100,Reverse Holofoil,20.5,27.96,14.99,399.88
86232,Call of Legends,Houndour,Common,59/95,Normal,1.41,0.75,0.25,2.89
86232,Call of Legends,Houndour,Common,59/95,Reverse Holofoil,5.75,45.0,8.99,57.48
86488,Plasma Storm,Klinklang (Team Plasma),Holo Rare,90/135,Holofoil,1.65,1.73,0.88,26.42
86488,Plasma Storm,Klinklang (Team Plasma),Holo Rare,90/135,Reverse Holofoil,2.39,3.12,1.82,32.98
86744,Neo Destiny,Light Machamp,Rare,025/105,1st Edition,52.21,61.47,27.29,69.99
86744,Neo Destiny,Light Machamp,Rare,025/105,Unlimited,13.0,11.0,9.16,103.52
87000,Expedition,Magby (17),Holo Rare,017/165,Holofoil,85.0,394.98,125.0,889.78
87000,Expedition,Magby (17),Holo Rare,017/165,Reverse Holofoil,46.67,177.0,45.02,369.88
87256,Plasma Blast,Master Ball,Rare Ace,94/101,Holofoil,16.97,13.05,5.0,59.98
87512,Call of Legends,Misdreavus,Common,65/95,Normal,0.48,0.4,0.2,18.8
