productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42508,Base Set 2,Jynx,Uncommon,045/130,Normal,1.27,0.82,0.24,25.4
83468,EX Legend Maker,Aerodactyl,Holo Rare,1/92,Holofoil,79.6,102.96,79.0,311.2
83468,EX Legend Maker,Aerodactyl,Holo Rare,1/92,Reverse Holofoil,125.0,95.43,93.0,1251.88
83724,Triumphant,Banette,Rare,14/102,Normal,1.64,1.61,0.44,19.98
83724,Triumphant,Banette,Rare,14/102,Reverse Holofoil,10.63,53.55,29.0,350.0
83980,Gym Heroes,Brock's Rhyhorn (70),Common,070/132,1st Edition,2.25,2.19,1.5,26.9
83980,Gym Heroes,Brock's Rhyhorn (70),Common,070/132,Unlimited,1.25,0.8,0.25,14.38
84236,EX Crystal Guardians,Charmeleon (Delta Species),Uncommon,30/100,Normal,6.89,7.03,5.39,50.2
84236,EX Crystal Guardians,Charmeleon (Delta Species),Uncommon,30/100,Reverse Holofoil,60.0,167.63,69.0,480.96
84492,Black and White Promos,Crobat - BW51 (Team Plasma) (Prerelease),Promo,BW51,Holofoil,34.3,42.9,38.49,299.5
84748,Great Encounters,Delibird,Uncommon,36/106,Normal,0.84,0.84,0.37,19.98
84748,Great Encounters,Delibird,Uncommon,36/106,Reverse Holofoil,4.32,5.52,4.28,49.0
85004,Triumphant,Dugtrio,Rare,19/102,Normal,1.2,1.11,0.6,19.98
85004,Triumphant,Dugtrio,Rare,19/102,Reverse Holofoil,5.62,4.75,3.25,68.87
85260,HGSS Trainer Kit: Gyarados & Raichu,Energy Switch (Gyarados),Common,21/30,Normal,4.31,3.61,2.36,53.8
85516,Dragons Exalted,Floatzel,Uncommon,33/124,Normal,0.33,0.34,0.1,19.98
85516,Dragons Exalted,Floatzel,Uncommon,33/124,Reverse Holofoil,1.34,1.37,0.95,19.98
85772,Legends Awakened,Gliscor (55),Uncommon,55/146,Normal,0.48,0.42,0.25,17.88
85772,Legends Awakened,Gliscor (55),Uncommon,55/146,Reverse Holofoil,3.07,2.23,1.67,38.6
86028,Stormfront,Haunter,Uncommon,40/100,Normal,4.69,3.96,0.35,58.1
86028,Stormfront,Haunter,Uncommon,40/100,Reverse Holofoil,19.35,18.25,12.75,110.2
86284,XY Base Set,Inkay (75),Common,75/146,Normal,0.26,0.25,0.04,19.98
86284,XY Base Set,Inkay (75),Common,75/146,Reverse Holofoil,0.54,0.56,0.25,23.49
86540,XY Base Set,Krokorok,Uncommon,70/146,Normal,0.31,0.3,0.05,19.98
86540,XY Base Set,Krokorok,Uncommon,70/146,Reverse Holofoil,0.68,0.71,0.4,19.98
86796,Boundaries Crossed,Lilligant,Rare,17/149,Normal,0.98,1.0,0.5,19.98
86796,Boundaries Crossed,Lilligant,Rare,17/149,Reverse Holofoil,4.28,4.52,1.64,60.3
87052,Call of Legends,Magmar,Common,62/95,Normal,0.4,0.35,0.14,18.52
87052,Call of Legends,Magmar,Common,62/95,Reverse Holofoil,15.0,10.37,3.27,30.9
87308,EX Crystal Guardians,Memory Berry,Uncommon,80/100,Normal,0.82,0.73,0.24,3.03
87308,EX Crystal Guardians,Memory Berry,Uncommon,80/100,Reverse Holofoil,3.21,3.09,1.2,41.5
87564,Next Destinies,Moltres,Holo Rare,14/99,Holofoil,3.82,3.76,2.0,26.0
87564,Next Destinies,Moltres,Holo Rare,14/99,Reverse Holofoil,4.13,7.06,2.4,96.95
87820,EX Hidden Legends,Nuzleaf,Uncommon,45/101,Normal,0.93,0.86,0.39,16.92
87820,EX Hidden Legends,Nuzleaf,Uncommon,45/101,Reverse Holofoil,5.98,8.19,6.56,49.95
88076,Expedition,Pikachu,Common,124/165,Normal,24.19,49.5,17.0,247.71
88076,Expedition,Pikachu,Common,124/165,Reverse Holofoil,99.99,497.99,495.0,1309.8
88332,Legendary Collection,Potion,Common,110/110,Normal,0.31,0.31,0.1,14.64
88332,Legendary Collection,Potion,Common,110/110,Reverse Holofoil,35.49,76.81,50.0,103.66
88588,Rising Rivals,Rapidash E4,Uncommon,47/111,Normal,1.1,1.03,0.8,19.98
88588,Rising Rivals,Rapidash E4,Uncommon,47/111,Reverse Holofoil,4.37,9.0,4.7,106.8
88844,Plasma Storm,Rufflet,Common,115/135,Normal,0.25,0.28,0.1,19.98
88844,Plasma Storm,Rufflet,Common,115/135,Reverse Holofoil,0.45,0.53,0.35,19.98
89100,Rising Rivals,Sharpedo,Uncommon,49/111,Normal,0.83,0.65,0.25,19.98
89100,Rising Rivals,Sharpedo,Uncommon,49/111,Reverse Holofoil,4.37,3.94,1.33,19.98
89356,Undaunted,Smeargle,Holo Rare,8/90,Holofoil,8.09,9.99,6.9,96.94
89356,Undaunted,Smeargle,Holo Rare,8/90,Reverse Holofoil,9.54,8.19,6.82,179.0
89612,Neo Genesis,Sunflora,Uncommon,050/111,1st Edition,3.98,4.01,2.32,46.0
89612,Neo Genesis,Sunflora,Uncommon,050/111,Unlimited,2.18,2.23,1.25,31.1
