productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
45154,Jungle,Eevee,Common,51/64,1st Edition,16.43,15.47,4.3,96.95
45154,Jungle,Eevee,Common,51/64,Unlimited,2.92,1.5,0.48,18.18
83554,EX Hidden Legends,Ancient Technical Machine [Rock],Uncommon,85/101,Normal,2.43,2.1,1.5,29.1
83554,EX Hidden Legends,Ancient Technical Machine [Rock],Uncommon,85/101,Reverse Holofoil,3.62,4.97,3.4,32.6
83810,Triumphant,Bellsprout,Common,57/102,Normal,0.31,0.32,0.15,19.98
83810,Triumphant,Bellsprout,Common,57/102,Reverse Holofoil,4.99,5.14,1.9,19.98
84066,Great Encounters,Butterfree,Rare,14/106,Normal,6.51,10.0,2.25,75.4
84066,Great Encounters,Butterfree,Rare,14/106,Reverse Holofoil,9.61,72.85,20.0,82.0
84322,Gym Challenge,Cinnabar City Gym,Uncommon,113/132,1st Edition,2.46,2.5,1.15,32.0
84322,Gym Challenge,Cinnabar City Gym,Uncommon,113/132,Unlimited,1.22,1.0,0.47,19.98
84578,Neo Destiny,Dark Croconaw,Uncommon,032/105,1st Edition,16.46,18.98,16.0,169.9
84578,Neo Destiny,Dark Croconaw,Uncommon,032/105,Unlimited,5.55,5.55,3.25,58.3
84834,EX Delta Species,Ditto - 037/113 (Charmander),Uncommon,37/113,Normal,66.74,98.5,65.0,662.89
84834,EX Delta Species,Ditto - 037/113 (Charmander),Uncommon,37/113,Reverse Holofoil,269.32,264.59,250.0,269.99
85090,Dark Explorers,Eevee (83),Common,83/108,Normal,7.52,8.6,5.57,50.68
85090,Dark Explorers,Eevee (83),Common,83/108,Reverse Holofoil,60.0,424.99,49.99,799.99
85346,EX FireRed & LeafGreen,Exeggcute,Uncommon,33/112,Normal,11.89,15.0,9.99,285.6
85346,EX FireRed & LeafGreen,Exeggcute,Uncommon,33/112,Reverse Holofoil,46.19,50.81,46.23,496.9
85602,Legendary Treasures,Gabite,Uncommon,95/113,Normal,0.57,0.5,0.15,19.98
85602,Legendary Treasures,Gabite,Uncommon,95/113,Reverse Holofoil,5.6,6.34,3.99,666.66
85858,Boundaries Crossed,Gothorita,Uncommon,76/149,Normal,0.64,0.47,0.19,19.98
85858,Boundaries Crossed,Gothorita,Uncommon,76/149,Reverse Holofoil,2.05,4.99,1.0,60.6
86114,EX Unseen Forces,Hitmontop,Rare,26/115,Normal,2.44,1.85,1.13,31.2
86114,EX Unseen Forces,Hitmontop,Rare,26/115,Reverse Holofoil,41.14,499.99,35.0,524.7
86370,Aquapolis,Jynx,Rare,018/147,Normal,32.0,110.21,20.11,349.5
86370,Aquapolis,Jynx,Rare,018/147,Reverse Holofoil,60.0,69.99,60.0,75.0
86626,EX Ruby and Sapphire,Lapras ex,Ultra Rare,99/109,Holofoil,148.49,117.5,84.99,777.3
86882,Next Destinies,Lucario,Holo Rare,64/99,Holofoil,12.44,11.02,6.01,119.0
86882,Next Destinies,Lucario,Holo Rare,64/99,Reverse Holofoil,12.84,24.31,11.4,476.5
87138,Legends Awakened,Mamoswine,Holo Rare,9/146,Holofoil,16.04,12.67,7.87,122.2
87138,Legends Awakened,Mamoswine,Holo Rare,9/146,Reverse Holofoil,11.33,11.45,7.19,131.15
87394,WoTC Promo,Mew (8),Promo,08/53,Normal,10.28,10.0,5.76,9999.0
87650,POP Series 1,Murkrow,Uncommon,008/017,Normal,20.87,23.61,18.0,277.8
87906,Diamond and Pearl,Palkia,Holo Rare,11/130,Holofoil,25.78,28.36,9.87,102.0
87906,Diamond and Pearl,Palkia,Holo Rare,11/130,Reverse Holofoil,8.99,9.7,4.49,99.9
88162,EX Hidden Legends,Plusle,Common,69/101,Normal,41.78,45.0,32.5,426.2
88162,EX Hidden Legends,Plusle,Common,69/101,Reverse Holofoil,200.33,224.99,224.99,349.75
88418,EX Ruby and Sapphire,Psychic Energy,Common,107/109,Normal,0.95,0.99,0.49,19.98
88418,EX Ruby and Sapphire,Psychic Energy,Common,107/109,Reverse Holofoil,8.5,9.47,7.94,80.0
88674,EX Hidden Legends,Regirock ex,Ultra Rare,98/101,Holofoil,230.99,299.98,238.99,999.99
88930,Legendary Collection,Sandslash,Uncommon,062/110,Normal,1.42,1.14,0.5,19.98
88930,Legendary Collection,Sandslash,Uncommon,062/110,Reverse Holofoil,101.99,163.06,109.98,894.1
89186,Supreme Victors,Shroomish,Common,127,Normal,5.5,5.0,4.49,90.87
89186,Supreme Victors,Shroomish,Common,127,Reverse Holofoil,4.54,199.99,199.99,199.99
