productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42560,Base Set 2,Professor Oak,Uncommon,116/130,Normal,1.31,1.05,0.48,18.18
45120,Jungle,Clefable (1),Holo Rare,01/64,1st Edition Holofoil,122.03,118.68,99.0,1099.99
45120,Jungle,Clefable (1),Holo Rare,01/64,Unlimited Holofoil,37.99,23.99,18.98,192.34
83520,Black and White Promos,Altaria - BW48 (Prerelease),Promo,BW48,Holofoil,36.64,127.5,39.99,349.5
83776,Arceus,Beedrill G,Common,53/99,Normal,0.45,0.46,0.23,3.0
83776,Arceus,Beedrill G,Common,53/99,Reverse Holofoil,4.07,4.41,3.82,5.0
84032,EX Crystal Guardians,Bulbasaur - 045/100,Common,45/100,Normal,12.68,7.59,5.0,93.04
84032,EX Crystal Guardians,Bulbasaur - 045/100,Common,45/100,Reverse Holofoil,113.25,345.0,56.97,934.9
84288,Platinum,Chimchar,Common,70/127,Normal,0.58,0.5,0.2,19.98
84288,Platinum,Chimchar,Common,70/127,Reverse Holofoil,4.99,4.33,3.64,253.49
84544,Neo Genesis,Cyndaquil (57),Common,057/111,1st Edition,13.84,10.88,3.89,96.95
84544,Neo Genesis,Cyndaquil (57),Common,057/111,Unlimited,2.5,1.25,0.35,15.89
84800,Majestic Dawn,Dialga,Holo Rare,4/100,Holofoil,45.99,42.9,29.99,643.0
84800,Majestic Dawn,Dialga,Holo Rare,4/100,Reverse Holofoil,27.3,131.09,14.89,245.99
85056,EX Ruby and Sapphire,Dustox,Holo Rare,6/109,Holofoil,17.3,19.19,14.99,180.0
85056,EX Ruby and Sapphire,Dustox,Holo Rare,6/109,Reverse Holofoil,17.34,11.08,8.16,106.0
85312,Plasma Storm,Escape Rope,Uncommon,120/135,Normal,0.37,0.42,0.15,19.98
85312,Plasma Storm,Escape Rope,Uncommon,120/135,Reverse Holofoil,5.13,2.25,1.18,95.45
85568,XY Promos,Froakie - XY03,Promo,XY03,Holofoil,11.96,36.8,16.99,99.4
85824,Expedition,Golem (49),Rare,049/165,Normal,11.47,75.7,24.99,180.0
85824,Expedition,Golem (49),Rare,049/165,Reverse Holofoil,25.4,216.25,67.99,259.8
86080,Rising Rivals,Hippopotas,Common,64/111,Normal,0.34,0.32,0.01,19.98
86080,Rising Rivals,Hippopotas,Common,64/111,Reverse Holofoil,8.99,2.78,1.3,9.99
86336,EX Sandstorm,Jolteon,Holo Rare,6/100,Holofoil,125.0,498.5,243.99,896.42
