productId,setName,productName,rarity,cardNumber,subTypeName,marketPrice,midPrice,lowPrice,highPrice
42472,Base Set 2,Arcanine,Uncommon,033/130,Normal,1.96,1.57,0.92,37.4
83688,EX Sandstorm,Azurill,Uncommon,31/100,Normal,9.96,9.97,7.5,73.4
83688,EX Sandstorm,Azurill,Uncommon,31/100,Reverse Holofoil,37.8,49.26,28.0,375.3
83944,Dragons Exalted,Bouffalant,Uncommon,110/124,Normal,0.48,0.43,0.15,2.28
83944,Dragons Exalted,Bouffalant,Uncommon,110/124,Reverse Holofoil,1.05,1.2,0.62,19.98
84200,Supreme Victors,Charizard G,Rare,20,Normal,90.12,82.74,34.0,409.8
84200,Supreme Victors,Charizard G,Rare,20,Reverse Holofoil,67.59,399.99,68.8,1022.3
84456,EX Holon Phantoms,Cradily (Delta Species),Holo Rare,2/110,Holofoil,20.96,23.19,11.76,299.94
84456,EX Holon Phantoms,Cradily (Delta Species),Holo Rare,2/110,Reverse Holofoil,31.74,101.43,64.99,459.9
84712,Diamond and Pearl Promos,Darkrai LV.X - DP19,Promo,DP19,Holofoil,115.52,199.0,114.69,473.2
85224,EX Power Keepers,Energy Removal 2,Uncommon,74/108,Normal,0.52,0.51,0.15,19.98
85224,EX Power Keepers,Energy Removal 2,Uncommon,74/108,Reverse Holofoil,2.53,2.86,1.97,33.53
85480,POP Series 7,Flaaffy,Uncommon,007/017,Normal,31.42,39.0,19.56,390.0
85736,Platinum,Giratina (10),Holo Rare,10/127,Holofoil,64.81,199.99,89.99,446.9
85736,Platinum,Giratina (10),Holo Rare,10/127,Reverse Holofoil,112.37,200.0,129.75,1202.98
85992,HeartGold SoulSilver,Gyarados,Holo Rare,4/123,Holofoil,60.86,58.54,26.0,540.42
85992,HeartGold SoulSilver,Gyarados,Holo Rare,4/123,Reverse Holofoil,69.99,69.99,29.0,709.8
86248,Aquapolis,Hypno (H12),Holo Rare,H12/H32,Holofoil,229.99,300.0,151.91,2614.88
86504,Gym Challenge,Koga's Arbok,Rare,025/132,1st Edition,16.56,16.25,11.2,185.9
86504,Gym Challenge,Koga's Arbok,Rare,025/132,Unlimited,9.03,10.41,7.88,96.94
86760,EX Trainer Kit 1: Latias & Latios,Lightning Energy,Common,10/10,Normal,0.33,0.33,0.1,19.98
87016,Great Encounters,Magcargo,Uncommon,45/106,Normal,0.49,0.5,0.22,19.98
87016,Great Encounters,Magcargo,Uncommon,45/106,Reverse Holofoil,2.47,2.1,0.95,29.5
87272,EX Hidden Legends,Medicham - 42/101,Uncommon,42/101,Normal,0.66,0.66,0.35,16.72
87272,EX Hidden Legends,Medicham - 42/101,Uncommon,42/101,Reverse Holofoil,9.6,12.16,8.0,99.99
87528,Gym Heroes,Misty's Goldeen (30),Rare,030/132,1st Edition,13.87,14.18,8.0,133.3
87528,Gym Heroes,Misty's Goldeen (30),Rare,030/132,Unlimited,6.12,6.43,5.0,96.95
87784,EX Dragon,Ninjask - 38/97,Uncommon,38/97,Normal,0.81,0.75,0.35,19.98
87784,EX Dragon,Ninjask - 38/97,Uncommon,38/97,Reverse Holofoil,9.8,28.99,20.0,99.9
88040,EX FireRed & LeafGreen,Pidgeotto,Uncommon,45/112,Normal,0.92,0.92,0.49,20.77
88040,EX FireRed & LeafGreen,Pidgeotto,Uncommon,45/112,Reverse Holofoil,26.98,77.55,17.66,147.13
88296,EX Deoxys,Poochyena,Common,70/107,Normal,1.83,1.76,0.69,18.68
88296,EX Deoxys,Poochyena,Common,70/107,Reverse Holofoil,29.95,186.0,37.75,199.99
88552,Aquapolis,Rainbow Energy,Rare,144/147,Normal,12.75,15.5,11.35,824.28
88552,Aquapolis,Rainbow Energy,Rare,144/147,Reverse Holofoil,51.55,49.97,35.0,519.7
88808,XY Base Set,Roller Skates,Uncommon,125/146,Normal,0.18,0.2,0.02,19.98
88808,XY Base Set,Roller Skates,Uncommon,125/146,Reverse Holofoil,0.61,0.55,0.06,23.49
89064,EX Team Rocket Returns,Sentret,Common,75/109,Normal,3.92,3.96,2.0,96.94
89064,EX Team Rocket Returns,Sentret,Common,75/109,Reverse Holofoil,45.0,175.0,150.0,199.99
89320,Dark Explorers,Slowking,Rare,49/108,Normal,4.61,8.1,4.0,52.9
89320,Dark Explorers,Slowking,Rare,49/108,Reverse Holofoil,6.25,38.7,27.75,499.9
89576,EX Dragon Frontiers,Strength Charm,Uncommon,81/101,Normal,0.53,0.55,0.2,50.0
89576,EX Dragon Frontiers,Strength Charm,Uncommon,81/101,Reverse Holofoil,2.99,3.21,1.94,50.0
89832,EX Team Magma vs Team Aqua,Team Magma's Houndour - 63/95,Common,63/95,Normal,4.06,3.71,1.64,26.16
89832,EX Team Magma vs Team Aqua,Team Magma's Houndour - 63/95,Common,63/95,Reverse Holofoil,67.5,561.39,35.0,586.65
90088,Noble Victories,Tympole,Common,22/101,Normal,0.27,0.27,0.1,19.98
90088,Noble Victories,Tympole,Common,22/101,Reverse Holofoil,0.66,0.65,0.27,19.98
90344,Noble Victories,Victini (15),Holo Rare,15/101,Holofoil,5.35,5.46,2.99,38.1
90344,Noble Victories,Victini (15),Holo Rare,15/101,Reverse Holofoil,6.65,7.63,5.91,52.3
90600,Next Destinies,Wigglytuff,Rare,79/99,Normal,1.85,1.79,0.19,26.9
90600,Next Destinies,Wigglytuff,Rare,79/99,Reverse Holofoil,3.55,4.41,2.09,45.6
91368,Deck Exclusives,Meowstic - 43/106 (XY Flashfire),Holo Rare,043/106,Holofoil,1.4,1.19,0.73,19.98
95976,XY - Primal Clash,Nosepass,Common,78/160,Normal,0.17,0.2,0.01,19.98
95976,XY - Primal Clash,Nosepass,Common,78/160,Reverse Holofoil,0.74,0.48,0.21,19.98
97768,XY - Furious Fists,Furious Fists 3 Pack Blister [Slurpuff],,,Normal,230.98,250.0,250.0,250.0
98024,XY Trainer Kit: Sylveon & Noivern,Switch (Noivern),Common,4/30,Normal,0.3,0.28,0.15,19.98
98536,Legends Awakened,Legends Awakened Booster Box,,,,,,,
106984,Jungle,Mr. Mime (22),Rare,22/64,1st Edition,19.77,21.13,10.75,214.5
106984,Jungle,Mr. Mime (22),Rare,22/64,Unlimited,10.49,6.21,4.51,76.27
107240,XY - BREAKthrough,Teddiursa,Common,121/162,Normal,0.31,0.32,0.1,19.98
107240,XY - BREAKthrough,Teddiursa,Common,121/162,Reverse Holofoil,1.27,1.21,0.46,19.98
111592,XY - BREAKpoint,Drowzee,Common,50/122,Normal,0.06,0.24,0.02,19.96
111592,XY - BREAKpoint,Drowzee,Common,50/122,Reverse Holofoil,0.42,0.43,0.12,18.26
117480,XY - Fates Collide,"Fates Collide Theme Deck - ""Battle Ruler"" [Zygarde]",,,Normal,24.49,29.74,24.49,34.99
123624,Deck Exclusives,Zapdos - 46/113 (BW Legendary Treasures),Rare,046/113,Normal,1.13,0.99,0.47,17.86
125160,XY Promos,Braixen - XY161,Promo,XY161,Holofoil,1.08,0.81,0.3,19.98
126184,League & Championship Cards,Lucario - 63/124 (Pokemon League) [1st Place],Promo,063/124,Reverse Holofoil,238.6,349.74,327.17,445.0
126952,SM Base Set,Umbreon GX,Ultra Rare,80/149,Holofoil,26.91,28.0,12.0,121.32
131048,SM - Guardians Rising,Max Potion,Uncommon,128/145,Normal,0.23,0.25,0.1,19.98
131048,SM - Guardians Rising,Max Potion,Uncommon,128/145,Reverse Holofoil,0.26,0.31,0.15,19.98
131304,Deck Exclusives,Primarina - 041/149 (Cracked Ice Holo),Holo Rare,041/149,Holofoil,1.81,1.8,1.0,96.95
146152,League & Championship Cards,Darkness Energy (2007 Unnumbered D/P Style Non-Holo),Promo,,Normal,1.22,1.0,0.15,19.98
146664,Shining Legends,Torkoal,Common,11/73,Normal,0.21,0.21,0.04,19.98
146664,Shining Legends,Torkoal,Common,11/73,Reverse Holofoil,0.41,0.41,0.18,19.98
155880,Shining Legends,Shining Legends Booster Pack,,,Normal,107.59,139.99,134.0,249.99
157672,SM - Ultra Prism,Drapion,Rare,55/156,Reverse Holofoil,0.45,0.53,0.09,19.98
157672,SM - Ultra Prism,Drapion,Rare,55/156,Normal,0.2,0.3,0.06,19.98
161256,SM - Ultra Prism,Lucario GX Box,,,,,,,
164072,League & Championship Cards,Dragonite FB - 56/147 (League Promo),Promo,056/147,Reverse Holofoil,63.41,75.99,59.99,9999.0
170984,SM - Celestial Storm,Acro Bike,Uncommon,123/168,Normal,0.57,0.52,0.3,2.99
170984,SM - Celestial Storm,Acro Bike,Uncommon,123/168,Reverse Holofoil,1.01,0.97,0.45,93.9
177128,Miscellaneous Cards & Products,Bebe's Search - 109/123 (Cosmos Holofoil),Promo,109/123,Holofoil,6.27,4.49,2.0,96.95
178920,SM - Lost Thunder,Poipole,Common,107/214,Normal,0.28,0.31,0.17,19.98
178920,SM - Lost Thunder,Poipole,Common,107/214,Reverse Holofoil,0.72,0.7,0.3,19.98
179432,SM Promos,Champions Festival - SM78 (World Championships 2017) [Quarter-Finalist],Promo,SM78,,,,,
180456,McDonald's Promos 2018,Magnemite - 8/12,Promo,008/012,Holofoil,11.45,9.99,3.6,96.94
183784,SM - Team Up,Charmeleon,Uncommon,13/181,Reverse Holofoil,1.26,1.05,0.5,23.99
183784,SM - Team Up,Charmeleon,Uncommon,13/181,Normal,0.3,0.3,0.1,19.98
